district,date,rainfall_mm,rainfall_normal_mm,tmax
Sundarganj,2026-01-25,0.0,0.4,26.5
Sundarganj,2026-01-26,0.3,0.4,26.0
Sundarganj,2026-01-27,0.2,0.4,25.9
Sundarganj,2026-01-28,1.1,0.4,25.2
Sundarganj,2026-01-29,0.2,0.4,25.5
Sundarganj,2026-01-30,0.4,0.4,25.1
Sundarganj,2026-01-31,0.8,0.4,28.9
Sundarganj,2026-02-01,0.1,0.3,29.1
Sundarganj,2026-02-02,0.0,0.3,28.5
Sundarganj,2026-02-03,0.1,0.3,31.0
Sundarganj,2026-02-04,0.0,0.3,29.6
Sundarganj,2026-02-05,0.1,0.3,27.0
Sundarganj,2026-02-06,0.0,0.3,28.6
Sundarganj,2026-02-07,0.2,0.3,26.4
Sundarganj,2026-02-08,0.3,0.3,30.0
Sundarganj,2026-02-09,0.1,0.3,29.9
Sundarganj,2026-02-10,0.5,0.3,30.9
Sundarganj,2026-02-11,0.2,0.3,26.9
Sundarganj,2026-02-12,0.4,0.3,26.5
Sundarganj,2026-02-13,0.0,0.3,29.8
Sundarganj,2026-02-14,0.3,0.3,28.1
Sundarganj,2026-02-15,0.1,0.3,30.0
Sundarganj,2026-02-16,0.2,0.3,27.1
Sundarganj,2026-02-17,0.1,0.3,28.7
Sundarganj,2026-02-18,0.7,0.3,28.0
Sundarganj,2026-02-19,0.3,0.3,30.6
Sundarganj,2026-02-20,0.1,0.3,29.5
Sundarganj,2026-02-21,0.9,0.3,27.5
Sundarganj,2026-02-22,0.0,0.3,28.9
Sundarganj,2026-02-23,0.2,0.3,30.2
Sundarganj,2026-02-24,0.0,0.3,27.9
Sundarganj,2026-02-25,0.6,0.3,31.1
Sundarganj,2026-02-26,0.1,0.3,27.6
Sundarganj,2026-02-27,0.4,0.3,27.8
Sundarganj,2026-02-28,0.1,0.3,31.0
Sundarganj,2026-03-01,0.3,0.5,34.9
Sundarganj,2026-03-02,0.0,0.5,33.8
Sundarganj,2026-03-03,1.3,0.5,35.3
Sundarganj,2026-03-04,0.3,0.5,35.5
Sundarganj,2026-03-05,1.2,0.5,34.8
Sundarganj,2026-03-06,0.4,0.5,32.3
Sundarganj,2026-03-07,0.3,0.5,35.4
Sundarganj,2026-03-08,0.6,0.5,33.1
Sundarganj,2026-03-09,0.5,0.5,35.3
Sundarganj,2026-03-10,0.9,0.5,32.9
Sundarganj,2026-03-11,0.3,0.5,33.6
Sundarganj,2026-03-12,0.5,0.5,33.1
Sundarganj,2026-03-13,0.7,0.5,33.0
Sundarganj,2026-03-14,0.2,0.5,32.8
Sundarganj,2026-03-15,0.3,0.5,32.3
Sundarganj,2026-03-16,0.5,0.5,32.5
Sundarganj,2026-03-17,0.0,0.5,34.3
Sundarganj,2026-03-18,0.8,0.5,34.0
Sundarganj,2026-03-19,0.5,0.5,31.5
Sundarganj,2026-03-20,0.0,0.5,33.4
Sundarganj,2026-03-21,1.1,0.5,35.3
Sundarganj,2026-03-22,0.2,0.5,35.0
Sundarganj,2026-03-23,1.3,0.5,33.7
Sundarganj,2026-03-24,0.7,0.5,34.3
Sundarganj,2026-03-25,0.4,0.5,32.8
Sundarganj,2026-03-26,0.6,0.5,34.3
Sundarganj,2026-03-27,0.5,0.5,32.6
Sundarganj,2026-03-28,1.1,0.5,32.1
Sundarganj,2026-03-29,0.3,0.5,35.0
Sundarganj,2026-03-30,0.4,0.5,36.7
Sundarganj,2026-03-31,1.1,0.5,34.5
Sundarganj,2026-04-01,0.6,0.7,38.7
Sundarganj,2026-04-02,0.0,0.7,38.7
Sundarganj,2026-04-03,1.7,0.7,39.8
Sundarganj,2026-04-04,0.5,0.7,41.6
Sundarganj,2026-04-05,0.1,0.7,36.9
Sundarganj,2026-04-06,0.0,0.7,41.1
Sundarganj,2026-04-07,0.0,0.7,39.3
Sundarganj,2026-04-08,0.3,0.7,36.5
Sundarganj,2026-04-09,0.0,0.7,38.9
Sundarganj,2026-04-10,0.5,0.7,37.6
Sundarganj,2026-04-11,0.1,0.7,39.8
Sundarganj,2026-04-12,0.1,0.7,38.1
Sundarganj,2026-04-13,0.0,0.7,37.4
Sundarganj,2026-04-14,1.6,0.7,40.5
Sundarganj,2026-04-15,1.8,0.7,39.5
Sundarganj,2026-04-16,1.6,0.7,39.5
Sundarganj,2026-04-17,0.1,0.7,41.1
Sundarganj,2026-04-18,0.8,0.7,38.9
Sundarganj,2026-04-19,0.9,0.7,39.2
Sundarganj,2026-04-20,1.7,0.7,40.5
Sundarganj,2026-04-21,0.1,0.7,41.3
Sundarganj,2026-04-22,0.3,0.7,39.1
Sundarganj,2026-04-23,0.1,0.7,39.3
Sundarganj,2026-04-24,0.5,0.7,38.2
Sundarganj,2026-04-25,0.0,0.7,32.0
Sundarganj,2026-04-26,0.3,0.7,35.8
Sundarganj,2026-04-27,0.3,0.7,40.5
Sundarganj,2026-04-28,1.6,0.7,39.7
Sundarganj,2026-04-29,0.2,0.7,39.9
Sundarganj,2026-04-30,0.5,0.7,40.1
Sundarganj,2026-05-01,7.7,1.2,39.6
Sundarganj,2026-05-02,0.3,1.2,42.1
Sundarganj,2026-05-03,2.1,1.2,43.2
Sundarganj,2026-05-04,2.1,1.2,41.7
Sundarganj,2026-05-05,0.1,1.2,42.0
Sundarganj,2026-05-06,0.8,1.2,42.4
Sundarganj,2026-05-07,0.6,1.2,43.6
Sundarganj,2026-05-08,1.8,1.2,41.7
Sundarganj,2026-05-09,1.6,1.2,41.1
Sundarganj,2026-05-10,0.1,1.2,41.5
Sundarganj,2026-05-11,1.4,1.2,42.6
Sundarganj,2026-05-12,2.0,1.2,41.1
Sundarganj,2026-05-13,0.5,1.2,40.6
Sundarganj,2026-05-14,2.4,1.2,44.5
Sundarganj,2026-05-15,0.5,1.2,40.6
Sundarganj,2026-05-16,0.3,1.2,41.6
Sundarganj,2026-05-17,1.3,1.2,45.5
Sundarganj,2026-05-18,1.3,1.2,41.0
Sundarganj,2026-05-19,2.6,1.2,43.8
Sundarganj,2026-05-20,0.2,1.2,43.9
Sundarganj,2026-05-21,0.3,1.2,46.2
Sundarganj,2026-05-22,2.8,1.2,46.9
Sundarganj,2026-05-23,0.1,1.2,49.6
Sundarganj,2026-05-24,2.5,1.2,45.5
Sundarganj,2026-05-25,0.0,1.2,46.3
Sundarganj,2026-05-26,0.8,1.2,45.5
Sundarganj,2026-05-27,1.1,1.2,45.8
Sundarganj,2026-05-28,1.6,1.2,47.3
Sundarganj,2026-05-29,2.2,1.2,45.6
Sundarganj,2026-05-30,0.2,1.2,45.0
Sundarganj,2026-05-31,0.1,1.2,46.6
Sundarganj,2026-06-01,3.7,6.0,43.7
Sundarganj,2026-06-02,7.5,6.0,43.5
Sundarganj,2026-06-03,1.3,6.0,39.6
Sundarganj,2026-06-04,3.8,6.0,42.3
Sundarganj,2026-06-05,0.9,6.0,44.3
Sundarganj,2026-06-06,22.9,6.0,42.9
Sundarganj,2026-06-07,11.9,6.0,43.0
Sundarganj,2026-06-08,0.6,6.0,43.4
Sundarganj,2026-06-09,0.3,6.0,41.9
Sundarganj,2026-06-10,0.7,6.0,45.1
Sundarganj,2026-06-11,13.7,6.0,40.9
Sundarganj,2026-06-12,1.8,6.0,40.8
Sundarganj,2026-06-13,0.5,6.0,39.2
Sundarganj,2026-06-14,1.6,6.0,38.0
Sundarganj,2026-06-15,9.3,6.0,37.1
Sundarganj,2026-06-16,3.5,6.0,41.8
Sundarganj,2026-06-17,1.9,6.0,37.8
Sundarganj,2026-06-18,10.7,6.0,39.0
Sundarganj,2026-06-19,0.2,6.0,37.4
Sundarganj,2026-06-20,2.0,6.0,38.6
Sundarganj,2026-06-21,4.6,6.0,39.7
Sundarganj,2026-06-22,6.3,6.0,40.1
Sundarganj,2026-06-23,5.3,6.0,38.4
Sundarganj,2026-06-24,0.2,6.0,38.1
Sundarganj,2026-06-25,6.6,6.0,39.7
Sundarganj,2026-06-26,2.3,6.0,40.2
Sundarganj,2026-06-27,0.2,6.0,38.6
Sundarganj,2026-06-28,4.6,6.0,38.4
Sundarganj,2026-06-29,0.8,6.0,39.8
Sundarganj,2026-06-30,7.1,6.0,38.4
Sundarganj,2026-07-01,3.1,10.5,33.3
Sundarganj,2026-07-02,4.7,10.5,32.7
Sundarganj,2026-07-03,66.8,10.5,31.8
Sundarganj,2026-07-04,15.1,10.5,32.1
Sundarganj,2026-07-05,11.4,10.5,33.8
Sundarganj,2026-07-06,19.3,10.5,34.5
Sundarganj,2026-07-07,4.4,10.5,32.9
Sundarganj,2026-07-08,34.9,10.5,34.0
Sundarganj,2026-07-09,12.2,10.5,32.6
Sundarganj,2026-07-10,8.6,10.5,34.8
Sundarganj,2026-07-11,18.5,10.5,34.9
Sundarganj,2026-07-12,6.0,10.5,32.3
Sundarganj,2026-07-13,1.5,10.5,30.4
Sundarganj,2026-07-14,11.1,10.5,33.7
Sundarganj,2026-07-15,21.6,10.5,36.9
Betulpur,2024-01-01,0.0,0.4,24.0
Betulpur,2024-01-02,0.0,0.4,25.0
Betulpur,2024-01-03,0.6,0.4,27.8
Betulpur,2024-01-04,1.0,0.4,25.9
Betulpur,2024-01-05,0.8,0.4,26.6
Betulpur,2024-01-06,0.0,0.4,25.6
Betulpur,2024-01-07,0.2,0.4,29.2
Betulpur,2024-01-08,2.4,0.4,25.7
Betulpur,2024-01-09,0.1,0.4,26.7
Betulpur,2024-01-10,0.6,0.4,26.2
Betulpur,2024-01-11,0.0,0.4,26.1
Betulpur,2024-01-12,0.2,0.4,28.2
Betulpur,2024-01-13,0.1,0.4,26.9
Betulpur,2024-01-14,0.0,0.4,26.5
Betulpur,2024-01-15,0.9,0.4,26.7
Betulpur,2024-01-16,0.1,0.4,28.7
Betulpur,2024-01-17,0.9,0.4,24.0
Betulpur,2024-01-18,0.1,0.4,27.4
Betulpur,2024-01-19,0.1,0.4,25.6
Betulpur,2024-01-20,0.4,0.4,24.1
Betulpur,2024-01-21,0.8,0.4,26.4
Betulpur,2024-01-22,0.3,0.4,23.6
Betulpur,2024-01-23,0.7,0.4,28.0
Betulpur,2024-01-24,0.2,0.4,24.6
Betulpur,2024-01-25,0.0,0.4,22.4
Betulpur,2024-01-26,1.6,0.4,25.0
Betulpur,2024-01-27,0.3,0.4,26.2
Betulpur,2024-01-28,0.3,0.4,23.7
Betulpur,2024-01-29,0.8,0.4,23.8
Betulpur,2024-01-30,1.8,0.4,29.1
Betulpur,2024-01-31,0.4,0.4,25.9
Betulpur,2024-02-01,0.1,0.3,29.7
Betulpur,2024-02-02,0.4,0.3,28.9
Betulpur,2024-02-03,0.0,0.3,28.1
Betulpur,2024-02-04,0.1,0.3,31.4
Betulpur,2024-02-05,0.2,0.3,29.9
Betulpur,2024-02-06,0.3,0.3,29.3
Betulpur,2024-02-07,0.1,0.3,30.5
Betulpur,2024-02-08,0.1,0.3,27.5
Betulpur,2024-02-09,0.0,0.3,26.8
Betulpur,2024-02-10,0.3,0.3,30.4
Betulpur,2024-02-11,0.8,0.3,29.9
Betulpur,2024-02-12,0.4,0.3,28.7
Betulpur,2024-02-13,0.2,0.3,30.1
Betulpur,2024-02-14,0.9,0.3,30.6
Betulpur,2024-02-15,0.1,0.3,28.7
Betulpur,2024-02-16,0.3,0.3,28.8
Betulpur,2024-02-17,0.4,0.3,29.8
Betulpur,2024-02-18,0.1,0.3,30.4
Betulpur,2024-02-19,1.6,0.3,31.6
Betulpur,2024-02-20,0.1,0.3,28.5
Betulpur,2024-02-21,0.2,0.3,29.9
Betulpur,2024-02-22,0.1,0.3,32.4
Betulpur,2024-02-23,0.1,0.3,26.8
Betulpur,2024-02-24,0.6,0.3,30.4
Betulpur,2024-02-25,0.2,0.3,28.7
Betulpur,2024-02-26,0.5,0.3,27.1
Betulpur,2024-02-27,1.6,0.3,30.0
Betulpur,2024-02-28,0.0,0.3,28.6
Betulpur,2024-02-29,0.1,0.3,31.6
Betulpur,2024-03-01,0.1,0.5,35.2
Betulpur,2024-03-02,0.1,0.5,32.3
Betulpur,2024-03-03,0.1,0.5,34.5
Betulpur,2024-03-04,0.3,0.5,37.3
Betulpur,2024-03-05,0.2,0.5,31.7
Betulpur,2024-03-06,1.3,0.5,34.6
Betulpur,2024-03-07,0.1,0.5,31.8
Betulpur,2024-03-08,0.3,0.5,36.9
Betulpur,2024-03-09,0.4,0.5,31.9
Betulpur,2024-03-10,0.0,0.5,34.7
Betulpur,2024-03-11,0.0,0.5,32.7
Betulpur,2024-03-12,0.5,0.5,33.5
Betulpur,2024-03-13,0.1,0.5,36.8
Betulpur,2024-03-14,1.3,0.5,33.6
Betulpur,2024-03-15,0.0,0.5,32.8
Betulpur,2024-03-16,1.2,0.5,34.2
Betulpur,2024-03-17,0.6,0.5,36.3
Betulpur,2024-03-18,0.0,0.5,33.2
Betulpur,2024-03-19,0.0,0.5,35.6
Betulpur,2024-03-20,0.4,0.5,33.5
Betulpur,2024-03-21,0.7,0.5,34.8
Betulpur,2024-03-22,0.7,0.5,33.7
Betulpur,2024-03-23,0.1,0.5,35.4
Betulpur,2024-03-24,1.0,0.5,34.0
Betulpur,2024-03-25,1.9,0.5,33.8
Betulpur,2024-03-26,0.6,0.5,34.6
Betulpur,2024-03-27,0.8,0.5,33.2
Betulpur,2024-03-28,0.1,0.5,36.1
Betulpur,2024-03-29,0.3,0.5,33.0
Betulpur,2024-03-30,0.6,0.5,33.7
Betulpur,2024-03-31,1.0,0.5,31.3
Betulpur,2024-04-01,0.1,0.7,40.6
Betulpur,2024-04-02,0.1,0.7,39.1
Betulpur,2024-04-03,0.5,0.7,39.9
Betulpur,2024-04-04,0.6,0.7,38.9
Betulpur,2024-04-05,1.5,0.7,36.0
Betulpur,2024-04-06,0.1,0.7,41.7
Betulpur,2024-04-07,0.3,0.7,39.5
Betulpur,2024-04-08,2.5,0.7,34.8
Betulpur,2024-04-09,1.0,0.7,40.4
Betulpur,2024-04-10,0.3,0.7,40.6
Betulpur,2024-04-11,1.5,0.7,39.1
Betulpur,2024-04-12,0.4,0.7,38.7
Betulpur,2024-04-13,2.4,0.7,38.6
Betulpur,2024-04-14,1.9,0.7,40.4
Betulpur,2024-04-15,0.2,0.7,37.4
Betulpur,2024-04-16,2.2,0.7,41.4
Betulpur,2024-04-17,0.3,0.7,38.7
Betulpur,2024-04-18,0.1,0.7,41.3
Betulpur,2024-04-19,0.4,0.7,38.0
Betulpur,2024-04-20,0.9,0.7,38.0
Betulpur,2024-04-21,2.9,0.7,39.3
Betulpur,2024-04-22,0.1,0.7,39.0
Betulpur,2024-04-23,0.2,0.7,37.9
Betulpur,2024-04-24,1.5,0.7,39.0
Betulpur,2024-04-25,0.1,0.7,38.5
Betulpur,2024-04-26,0.1,0.7,37.9
Betulpur,2024-04-27,0.1,0.7,40.4
Betulpur,2024-04-28,0.1,0.7,38.7
Betulpur,2024-04-29,1.1,0.7,36.9
Betulpur,2024-04-30,1.2,0.7,40.8
Betulpur,2024-05-01,0.0,1.2,44.0
Betulpur,2024-05-02,1.6,1.2,40.6
Betulpur,2024-05-03,1.2,1.2,42.4
Betulpur,2024-05-04,1.7,1.2,43.6
Betulpur,2024-05-05,0.9,1.2,43.5
Betulpur,2024-05-06,0.2,1.2,40.2
Betulpur,2024-05-07,0.5,1.2,42.8
Betulpur,2024-05-08,1.9,1.2,42.1
Betulpur,2024-05-09,0.1,1.2,43.8
Betulpur,2024-05-10,0.1,1.2,42.6
Betulpur,2024-05-11,0.1,1.2,47.0
Betulpur,2024-05-12,0.5,1.2,43.2
Betulpur,2024-05-13,2.4,1.2,38.6
Betulpur,2024-05-14,3.1,1.2,43.0
Betulpur,2024-05-15,0.3,1.2,40.0
Betulpur,2024-05-16,0.7,1.2,42.1
Betulpur,2024-05-17,0.4,1.2,44.4
Betulpur,2024-05-18,0.3,1.2,40.2
Betulpur,2024-05-19,0.7,1.2,42.2
Betulpur,2024-05-20,1.5,1.2,44.5
Betulpur,2024-05-21,1.5,1.2,40.3
Betulpur,2024-05-22,2.5,1.2,39.4
Betulpur,2024-05-23,4.1,1.2,41.4
Betulpur,2024-05-24,1.1,1.2,42.1
Betulpur,2024-05-25,0.6,1.2,45.1
Betulpur,2024-05-26,1.7,1.2,40.5
Betulpur,2024-05-27,1.6,1.2,41.6
Betulpur,2024-05-28,0.3,1.2,42.4
Betulpur,2024-05-29,1.3,1.2,42.4
Betulpur,2024-05-30,0.7,1.2,39.4
Betulpur,2024-05-31,1.0,1.2,39.8
Betulpur,2024-06-01,5.0,6.0,38.6
Betulpur,2024-06-02,0.2,6.0,37.7
Betulpur,2024-06-03,5.2,6.0,39.6
Betulpur,2024-06-04,0.8,6.0,39.0
Betulpur,2024-06-05,0.8,6.0,42.3
Betulpur,2024-06-06,6.3,6.0,38.7
Betulpur,2024-06-07,23.5,6.0,40.8
Betulpur,2024-06-08,1.3,6.0,42.0
Betulpur,2024-06-09,0.1,6.0,38.2
Betulpur,2024-06-10,1.7,6.0,41.6
Betulpur,2024-06-11,0.9,6.0,38.3
Betulpur,2024-06-12,4.0,6.0,39.2
Betulpur,2024-06-13,1.5,6.0,39.5
Betulpur,2024-06-14,1.6,6.0,37.6
Betulpur,2024-06-15,4.7,6.0,39.8
Betulpur,2024-06-16,12.7,6.0,36.6
Betulpur,2024-06-17,0.4,6.0,38.9
Betulpur,2024-06-18,12.2,6.0,39.0
Betulpur,2024-06-19,1.4,6.0,40.9
Betulpur,2024-06-20,0.6,6.0,40.2
Betulpur,2024-06-21,7.0,6.0,39.0
Betulpur,2024-06-22,5.6,6.0,40.3
Betulpur,2024-06-23,4.4,6.0,37.2
Betulpur,2024-06-24,3.2,6.0,40.4
Betulpur,2024-06-25,8.7,6.0,38.5
Betulpur,2024-06-26,10.8,6.0,41.2
Betulpur,2024-06-27,1.0,6.0,38.8
Betulpur,2024-06-28,0.0,6.0,34.7
Betulpur,2024-06-29,4.1,6.0,41.4
Betulpur,2024-06-30,3.2,6.0,41.0
Betulpur,2024-07-01,2.9,10.5,33.3
Betulpur,2024-07-02,0.1,10.5,33.5
Betulpur,2024-07-03,1.5,10.5,34.7
Betulpur,2024-07-04,22.4,10.5,34.0
Betulpur,2024-07-05,0.1,10.5,32.9
Betulpur,2024-07-06,7.1,10.5,35.6
Betulpur,2024-07-07,1.2,10.5,35.3
Betulpur,2024-07-08,2.6,10.5,32.5
Betulpur,2024-07-09,27.3,10.5,34.4
Betulpur,2024-07-10,2.0,10.5,32.6
Betulpur,2024-07-11,0.5,10.5,31.0
Betulpur,2024-07-12,17.1,10.5,37.1
Betulpur,2024-07-13,12.8,10.5,33.4
Betulpur,2024-07-14,0.2,10.5,30.2
Betulpur,2024-07-15,3.9,10.5,29.6
Betulpur,2024-07-16,28.3,10.5,32.5
Betulpur,2024-07-17,55.1,10.5,32.1
Betulpur,2024-07-18,7.4,10.5,31.8
Betulpur,2024-07-19,37.3,10.5,32.3
Betulpur,2024-07-20,3.8,10.5,33.2
Betulpur,2024-07-21,21.0,10.5,34.4
Betulpur,2024-07-22,17.9,10.5,35.0
Betulpur,2024-07-23,20.6,10.5,34.2
Betulpur,2024-07-24,7.1,10.5,32.1
Betulpur,2024-07-25,1.3,10.5,33.6
Betulpur,2024-07-26,0.3,10.5,33.7
Betulpur,2024-07-27,24.6,10.5,30.7
Betulpur,2024-07-28,2.3,10.5,33.7
Betulpur,2024-07-29,24.4,10.5,34.2
Betulpur,2024-07-30,5.9,10.5,33.3
Betulpur,2024-07-31,18.7,10.5,33.6
Betulpur,2024-08-01,3.6,9.5,31.5
Betulpur,2024-08-02,7.4,9.5,34.5
Betulpur,2024-08-03,5.5,9.5,31.6
Betulpur,2024-08-04,6.9,9.5,33.0
Betulpur,2024-08-05,1.3,9.5,31.3
Betulpur,2024-08-06,9.3,9.5,34.7
Betulpur,2024-08-07,13.0,9.5,32.0
Betulpur,2024-08-08,5.3,9.5,31.8
Betulpur,2024-08-09,4.8,9.5,33.0
Betulpur,2024-08-10,4.3,9.5,31.7
Betulpur,2024-08-11,13.5,9.5,32.7
Betulpur,2024-08-12,7.1,9.5,32.9
Betulpur,2024-08-13,0.8,9.5,31.4
Betulpur,2024-08-14,8.4,9.5,34.0
Betulpur,2024-08-15,8.5,9.5,31.3
Betulpur,2024-08-16,0.1,9.5,29.2
Betulpur,2024-08-17,8.8,9.5,28.9
Betulpur,2024-08-18,11.2,9.5,32.7
Betulpur,2024-08-19,14.7,9.5,33.4
Betulpur,2024-08-20,0.6,9.5,32.1
Betulpur,2024-08-21,4.7,9.5,33.3
Betulpur,2024-08-22,8.3,9.5,31.2
Betulpur,2024-08-23,3.2,9.5,30.4
Betulpur,2024-08-24,5.8,9.5,31.5
Betulpur,2024-08-25,3.7,9.5,33.2
Betulpur,2024-08-26,40.8,9.5,31.9
Betulpur,2024-08-27,4.4,9.5,28.0
Betulpur,2024-08-28,12.3,9.5,32.1
Betulpur,2024-08-29,8.9,9.5,32.1
Betulpur,2024-08-30,6.3,9.5,31.1
Betulpur,2024-08-31,13.8,9.5,34.3
Betulpur,2024-09-01,6.9,5.5,32.8
Betulpur,2024-09-02,4.3,5.5,32.1
Betulpur,2024-09-03,4.3,5.5,32.4
Betulpur,2024-09-04,6.0,5.5,33.1
Betulpur,2024-09-05,12.7,5.5,33.3
Betulpur,2024-09-06,18.3,5.5,33.9
Betulpur,2024-09-07,0.8,5.5,31.3
Betulpur,2024-09-08,0.5,5.5,31.7
Betulpur,2024-09-09,5.4,5.5,30.3
Betulpur,2024-09-10,21.5,5.5,31.7
Betulpur,2024-09-11,3.5,5.5,35.2
Betulpur,2024-09-12,4.3,5.5,34.7
Betulpur,2024-09-13,5.2,5.5,36.9
Betulpur,2024-09-14,5.2,5.5,31.8
Betulpur,2024-09-15,2.6,5.5,34.3
Betulpur,2024-09-16,5.5,5.5,32.7
Betulpur,2024-09-17,6.7,5.5,32.0
Betulpur,2024-09-18,0.4,5.5,32.4
Betulpur,2024-09-19,1.1,5.5,33.9
Betulpur,2024-09-20,2.3,5.5,32.4
Betulpur,2024-09-21,0.7,5.5,34.3
Betulpur,2024-09-22,2.0,5.5,35.9
Betulpur,2024-09-23,1.2,5.5,31.0
Betulpur,2024-09-24,1.9,5.5,31.3
Betulpur,2024-09-25,3.8,5.5,32.5
Betulpur,2024-09-26,4.4,5.5,35.8
Betulpur,2024-09-27,2.9,5.5,31.4
Betulpur,2024-09-28,3.6,5.5,32.5
Betulpur,2024-09-29,6.2,5.5,34.9
Betulpur,2024-09-30,5.8,5.5,31.7
Betulpur,2024-10-01,5.5,1.8,32.3
Betulpur,2024-10-02,0.5,1.8,32.9
Betulpur,2024-10-03,1.7,1.8,32.1
Betulpur,2024-10-04,0.4,1.8,29.3
Betulpur,2024-10-05,1.6,1.8,34.5
Betulpur,2024-10-06,1.3,1.8,30.8
Betulpur,2024-10-07,1.1,1.8,35.9
Betulpur,2024-10-08,3.1,1.8,30.8
Betulpur,2024-10-09,1.6,1.8,35.4
Betulpur,2024-10-10,2.5,1.8,33.8
Betulpur,2024-10-11,1.9,1.8,34.1
Betulpur,2024-10-12,2.6,1.8,34.1
Betulpur,2024-10-13,1.2,1.8,34.0
Betulpur,2024-10-14,0.5,1.8,32.3
Betulpur,2024-10-15,7.5,1.8,35.5
Betulpur,2024-10-16,1.5,1.8,32.5
Betulpur,2024-10-17,2.2,1.8,32.0
Betulpur,2024-10-18,0.1,1.8,35.8
Betulpur,2024-10-19,1.2,1.8,36.3
Betulpur,2024-10-20,0.8,1.8,31.1
Betulpur,2024-10-21,2.3,1.8,32.8
Betulpur,2024-10-22,1.6,1.8,34.8
Betulpur,2024-10-23,1.8,1.8,35.5
Betulpur,2024-10-24,0.5,1.8,30.2
Betulpur,2024-10-25,4.7,1.8,32.0
Betulpur,2024-10-26,1.5,1.8,33.6
Betulpur,2024-10-27,1.4,1.8,32.2
Betulpur,2024-10-28,1.6,1.8,33.6
Betulpur,2024-10-29,0.7,1.8,32.2
Betulpur,2024-10-30,1.4,1.8,34.0
Betulpur,2024-10-31,0.3,1.8,34.7
Betulpur,2024-11-01,2.0,0.5,29.6
Betulpur,2024-11-02,0.2,0.5,27.3
Betulpur,2024-11-03,0.0,0.5,29.2
Betulpur,2024-11-04,1.3,0.5,27.4
Betulpur,2024-11-05,1.0,0.5,29.4
Betulpur,2024-11-06,1.1,0.5,24.9
Betulpur,2024-11-07,1.2,0.5,28.6
Betulpur,2024-11-08,1.2,0.5,27.2
Betulpur,2024-11-09,0.4,0.5,31.2
Betulpur,2024-11-10,0.0,0.5,27.7
Betulpur,2024-11-11,1.9,0.5,28.5
Betulpur,2024-11-12,0.0,0.5,24.7
Betulpur,2024-11-13,2.2,0.5,31.0
Betulpur,2024-11-14,0.0,0.5,32.0
Betulpur,2024-11-15,0.1,0.5,28.3
Betulpur,2024-11-16,0.0,0.5,31.6
Betulpur,2024-11-17,0.1,0.5,29.0
Betulpur,2024-11-18,0.0,0.5,29.1
Betulpur,2024-11-19,1.4,0.5,28.1
Betulpur,2024-11-20,0.0,0.5,26.7
Betulpur,2024-11-21,1.8,0.5,30.9
Betulpur,2024-11-22,0.3,0.5,27.1
Betulpur,2024-11-23,0.1,0.5,28.2
Betulpur,2024-11-24,0.1,0.5,26.3
Betulpur,2024-11-25,0.1,0.5,28.4
Betulpur,2024-11-26,0.1,0.5,28.9
Betulpur,2024-11-27,0.9,0.5,28.4
Betulpur,2024-11-28,0.3,0.5,28.9
Betulpur,2024-11-29,0.1,0.5,28.4
Betulpur,2024-11-30,0.8,0.5,26.7
Betulpur,2024-12-01,1.0,0.3,24.7
Betulpur,2024-12-02,0.5,0.3,26.1
Betulpur,2024-12-03,0.4,0.3,27.0
Betulpur,2024-12-04,0.1,0.3,29.4
Betulpur,2024-12-05,0.2,0.3,25.6
Betulpur,2024-12-06,0.3,0.3,23.9
Betulpur,2024-12-07,0.1,0.3,25.7
Betulpur,2024-12-08,0.1,0.3,24.4
Betulpur,2024-12-09,0.0,0.3,24.8
Betulpur,2024-12-10,0.3,0.3,27.3
Betulpur,2024-12-11,0.0,0.3,28.3
Betulpur,2024-12-12,0.3,0.3,25.1
Betulpur,2024-12-13,0.7,0.3,24.7
Betulpur,2024-12-14,0.1,0.3,26.6
Betulpur,2024-12-15,0.0,0.3,29.1
Betulpur,2024-12-16,0.1,0.3,29.0
Betulpur,2024-12-17,0.1,0.3,25.7
Betulpur,2024-12-18,0.0,0.3,27.0
Betulpur,2024-12-19,0.3,0.3,22.2
Betulpur,2024-12-20,0.4,0.3,26.7
Betulpur,2024-12-21,0.4,0.3,28.3
Betulpur,2024-12-22,0.6,0.3,27.7
Betulpur,2024-12-23,0.4,0.3,24.1
Betulpur,2024-12-24,0.2,0.3,23.0
Betulpur,2024-12-25,0.3,0.3,29.2
Betulpur,2024-12-26,0.6,0.3,25.1
Betulpur,2024-12-27,0.0,0.3,24.3
Betulpur,2024-12-28,0.2,0.3,27.2
Betulpur,2024-12-29,0.1,0.3,25.2
Betulpur,2024-12-30,0.2,0.3,26.1
Betulpur,2024-12-31,0.2,0.3,25.5
Betulpur,2025-01-01,0.0,0.4,24.6
Betulpur,2025-01-02,0.1,0.4,24.8
Betulpur,2025-01-03,0.5,0.4,23.5
Betulpur,2025-01-04,0.2,0.4,23.7
Betulpur,2025-01-05,0.1,0.4,25.4
Betulpur,2025-01-06,0.1,0.4,28.4
Betulpur,2025-01-07,0.7,0.4,26.2
Betulpur,2025-01-08,0.9,0.4,25.0
Betulpur,2025-01-09,0.2,0.4,26.1
Betulpur,2025-01-10,1.8,0.4,26.3
Betulpur,2025-01-11,0.3,0.4,25.7
Betulpur,2025-01-12,0.4,0.4,25.4
Betulpur,2025-01-13,0.4,0.4,26.9
Betulpur,2025-01-14,0.0,0.4,23.9
