enterprise_id,date,txn_count,value_index,inflow_outflow,payer_diversity
60,2024-09-02,46,0.726,0.891,0.653
60,2024-09-03,46,0.874,0.969,0.528
60,2024-09-04,58,1.238,1.137,0.51
60,2024-09-05,63,0.933,1.08,0.667
60,2024-09-06,47,0.987,1.024,0.616
60,2024-09-07,58,1.169,1.119,0.774
60,2024-09-08,63,1.022,1.155,0.867
60,2024-09-09,59,0.913,1.04,0.543
60,2024-09-10,52,1.242,1.252,0.702
60,2024-09-11,47,1.038,1.151,0.722
60,2024-09-12,69,1.089,1.195,0.681
60,2024-09-13,61,1.026,1.228,0.733
60,2024-09-14,50,1.116,1.223,0.664
60,2024-09-15,55,1.004,1.033,0.556
60,2024-09-16,64,1.066,1.111,0.741
60,2024-09-17,51,1.039,1.096,0.609
60,2024-09-18,51,1.095,1.207,0.465
60,2024-09-19,60,1.157,1.218,0.856
60,2024-09-20,54,0.869,1.122,0.699
60,2024-09-21,60,0.955,1.205,0.669
60,2024-09-22,60,1.093,1.159,0.893
60,2024-09-23,43,0.817,0.837,0.501
60,2024-09-24,51,1.071,1.003,0.668
60,2024-09-25,43,1.089,1.056,0.478
60,2024-09-26,54,1.152,1.161,0.743
60,2024-09-27,49,0.98,0.954,0.535
60,2024-09-28,44,1.036,1.103,0.713
60,2024-09-29,53,1.009,1.178,0.572
60,2024-09-30,52,1.326,1.163,0.79
60,2024-10-01,69,1.366,1.306,0.869
60,2024-10-02,61,1.135,1.258,0.782
60,2024-10-03,43,1.033,1.172,0.638
60,2024-10-04,65,1.19,1.158,0.487
60,2024-10-05,65,1.072,1.258,0.67
60,2024-10-06,55,1.107,1.228,0.693
60,2024-10-07,67,1.212,1.203,0.658
60,2024-10-08,58,0.971,1.171,0.631
60,2024-10-09,65,1.368,1.375,0.69
60,2024-10-10,54,1.107,1.25,0.712
60,2024-10-11,69,1.383,1.354,0.82
60,2024-10-12,57,1.206,1.268,0.846
60,2024-10-13,66,1.286,1.304,0.888
60,2024-10-14,46,0.977,1.062,0.452
60,2024-10-15,54,1.222,1.23,0.615
60,2024-10-16,44,1.082,1.016,0.63
60,2024-10-17,47,1.035,1.093,0.518
60,2024-10-18,51,1.0,1.113,0.743
60,2024-10-19,52,0.858,1.021,0.64
60,2024-10-20,55,1.197,1.122,0.557
60,2024-10-21,59,1.086,1.141,0.552
60,2024-10-22,60,1.31,1.249,0.697
60,2024-10-23,61,1.067,1.161,0.702
60,2024-10-24,53,1.074,1.202,0.599
60,2024-10-25,46,1.124,1.099,0.731
60,2024-10-26,39,0.927,0.983,0.682
60,2024-10-27,44,1.246,1.269,0.902
60,2024-10-28,48,0.982,1.13,0.576
60,2024-10-29,65,0.995,1.197,0.494
60,2024-10-30,71,1.158,1.267,0.76
60,2024-10-31,52,1.078,1.129,0.779
60,2024-11-01,56,1.363,1.398,0.9
60,2024-11-02,68,1.261,1.233,0.743
60,2024-11-03,40,1.12,1.149,0.528
60,2024-11-04,66,1.095,1.262,0.555
60,2024-11-05,60,1.039,1.174,0.625
60,2024-11-06,64,1.053,1.151,0.754
60,2024-11-07,68,0.921,1.142,0.795
60,2024-11-08,62,1.591,1.41,0.711
60,2024-11-09,49,0.926,1.123,0.677
60,2024-11-10,49,1.215,1.147,0.579
60,2024-11-11,50,1.178,1.055,0.707
60,2024-11-12,58,0.947,1.125,0.837
60,2024-11-13,39,0.906,1.002,0.598
60,2024-11-14,51,1.041,1.007,0.604
60,2024-11-15,47,0.941,0.997,0.383
60,2024-11-16,37,0.768,0.837,0.545
60,2024-11-17,42,1.059,1.006,0.557
60,2024-11-18,49,0.978,1.023,0.546
60,2024-11-19,51,1.031,1.205,0.529
60,2024-11-20,50,1.198,1.1,0.51
60,2024-11-21,51,1.181,1.276,0.974
60,2024-11-22,61,1.239,1.26,0.733
60,2024-11-23,68,1.477,1.323,0.837
60,2024-11-24,47,0.862,1.011,0.543
60,2024-11-25,48,1.164,1.15,0.745
60,2024-11-26,51,0.861,1.05,0.53
60,2024-11-27,51,0.845,1.135,0.807
60,2024-11-28,51,0.935,1.168,0.622
60,2024-11-29,39,1.173,1.259,0.738
60,2024-11-30,61,1.176,1.181,0.572
60,2024-12-01,66,1.091,1.182,0.754
60,2024-12-02,56,1.076,1.157,0.677
60,2024-12-03,66,1.047,1.124,0.686
60,2024-12-04,56,1.069,0.947,0.669
60,2024-12-05,47,0.878,0.937,0.604
60,2024-12-06,34,0.84,0.928,0.435
60,2024-12-07,46,0.898,0.965,0.688
60,2024-12-08,48,0.727,0.945,0.45
60,2024-12-09,45,0.914,1.101,0.516
60,2024-12-10,43,1.297,1.096,0.754
60,2024-12-11,57,0.85,1.038,0.72
60,2024-12-12,56,1.211,1.176,0.76
60,2024-12-13,58,0.908,1.093,0.706
60,2024-12-14,64,0.971,1.225,0.717
60,2024-12-15,44,1.134,1.028,0.462
60,2024-12-16,43,1.209,1.154,0.626
60,2024-12-17,46,1.148,1.056,0.591
60,2024-12-18,51,1.013,1.004,0.543
60,2024-12-19,45,1.098,1.138,0.423
60,2024-12-20,34,0.929,0.951,0.492
60,2024-12-21,49,0.876,1.077,0.662
60,2024-12-22,52,1.118,1.079,0.66
60,2024-12-23,42,0.977,1.043,0.66
60,2024-12-24,58,1.355,1.179,0.781
60,2024-12-25,53,1.051,0.969,0.71
60,2024-12-26,58,1.028,1.142,0.644
60,2024-12-27,54,1.002,1.054,0.748
60,2024-12-28,51,1.069,1.016,0.36
60,2024-12-29,51,0.848,1.067,0.637
60,2024-12-30,62,0.987,1.036,0.492
60,2024-12-31,57,1.062,1.088,0.663
60,2025-01-01,49,1.078,1.037,0.586
60,2025-01-02,44,0.854,0.881,0.631
60,2025-01-03,74,0.925,1.086,0.563
60,2025-01-04,48,0.981,1.027,0.505
60,2025-01-05,40,0.945,1.005,0.777
60,2025-01-06,39,1.287,1.171,0.611
60,2025-01-07,63,0.97,0.98,0.624
60,2025-01-08,46,1.149,1.1,0.599
60,2025-01-09,56,1.069,1.046,0.664
60,2025-01-10,61,0.865,1.015,0.501
60,2025-01-11,39,0.907,0.856,0.318
60,2025-01-12,39,0.671,0.775,0.51
60,2025-01-13,34,0.852,0.819,0.366
60,2025-01-14,41,0.899,0.901,0.429
60,2025-01-15,40,0.895,0.76,0.543
60,2025-01-16,48,0.929,0.951,0.323
60,2025-01-17,45,0.853,0.818,0.477
60,2025-01-18,39,0.808,0.789,0.61
60,2025-01-19,27,0.63,0.74,0.401
60,2025-01-20,35,0.893,0.841,0.517
60,2025-01-21,41,0.868,0.851,0.411
60,2025-01-22,23,0.736,0.771,0.473
60,2025-01-23,27,0.79,0.765,0.547
60,2025-01-24,52,0.819,0.907,0.721
60,2025-01-25,33,0.879,0.78,0.428
60,2025-01-26,35,0.727,0.735,0.411
60,2025-01-27,47,0.689,0.797,0.375
60,2025-01-28,37,0.671,0.785,0.321
60,2025-01-29,53,0.896,0.905,0.5
60,2025-01-30,32,0.766,0.749,0.309
60,2025-01-31,36,0.756,0.797,0.375
60,2025-02-01,29,0.662,0.671,0.339
60,2025-02-02,24,0.569,0.553,0.358
60,2025-02-03,20,0.565,0.594,0.262
60,2025-02-04,28,0.594,0.611,0.296
60,2025-02-05,23,0.584,0.622,0.29
60,2025-02-06,38,0.7,0.74,0.451
60,2025-02-07,28,0.541,0.577,0.348
60,2025-02-08,31,0.596,0.618,0.325
60,2025-02-09,32,0.53,0.517,0.241
60,2025-02-10,43,0.768,0.735,0.397
60,2025-02-11,31,0.58,0.663,0.359
60,2025-02-12,25,0.561,0.545,0.284
60,2025-02-13,32,0.573,0.691,0.57
60,2025-02-14,30,0.523,0.666,0.382
60,2025-02-15,34,0.875,0.755,0.481
60,2025-02-16,29,0.472,0.527,0.275
60,2025-02-17,32,0.535,0.572,0.402
60,2025-02-18,29,0.624,0.63,0.338
60,2025-02-19,38,0.584,0.607,0.275
60,2025-02-20,28,0.6,0.58,0.313
60,2025-02-21,32,0.494,0.595,0.335
60,2025-02-22,34,0.858,0.757,0.389
60,2025-02-23,27,0.627,0.619,0.488
60,2025-02-24,30,0.592,0.613,0.425
60,2025-02-25,35,0.533,0.636,0.405
60,2025-02-26,26,0.687,0.633,0.37
60,2025-02-27,36,0.653,0.729,0.326
60,2025-02-28,20,0.462,0.55,0.314
60,2025-03-01,28,0.728,0.707,0.379
60,2025-03-02,31,0.527,0.548,0.287
60,2025-03-03,29,0.752,0.723,0.376
60,2025-03-04,40,0.489,0.634,0.406
60,2025-03-05,19,0.598,0.595,0.33
60,2025-03-06,24,0.494,0.561,0.311
60,2025-03-07,37,0.634,0.723,0.481
60,2025-03-08,34,0.718,0.749,0.308
60,2025-03-09,28,0.643,0.614,0.378
60,2025-03-10,22,0.633,0.62,0.294
60,2025-03-11,54,1.121,1.015,0.571
60,2025-03-12,37,0.838,0.858,0.501
60,2025-03-13,39,1.054,0.987,0.603
60,2025-03-14,53,0.945,0.949,0.521
60,2025-03-15,45,0.78,0.941,0.731
60,2025-03-16,46,0.77,0.836,0.474
60,2025-03-17,43,0.733,0.868,0.503
60,2025-03-18,54,0.862,0.87,0.523
60,2025-03-19,35,0.803,0.876,0.314
60,2025-03-20,31,0.691,0.816,0.522
60,2025-03-21,53,0.793,0.862,0.322
60,2025-03-22,46,0.989,0.909,0.485
60,2025-03-23,40,0.825,0.847,0.395
60,2025-03-24,43,0.947,1.034,0.52
60,2025-03-25,50,0.829,0.869,0.505
60,2025-03-26,37,0.736,0.885,0.574
60,2025-03-27,37,0.757,0.77,0.385
60,2025-03-28,48,0.917,0.933,0.494
60,2025-03-29,39,0.899,0.931,0.309
60,2025-03-30,38,0.806,0.871,0.421
60,2025-03-31,43,1.057,0.996,0.681
60,2025-04-01,65,1.037,1.187,0.794
60,2025-04-02,37,0.98,0.984,0.571
60,2025-04-03,74,1.039,1.363,0.761
60,2025-04-04,59,0.96,1.136,0.802
60,2025-04-05,45,0.956,1.008,0.659
60,2025-04-06,43,0.873,1.018,0.442
60,2025-04-07,52,0.959,1.062,0.621
60,2025-04-08,48,1.038,1.044,0.492
60,2025-04-09,49,0.884,1.143,0.69
60,2025-04-10,38,0.912,0.859,0.455
60,2025-04-11,58,1.075,1.117,0.668
60,2025-04-12,41,1.202,1.122,0.494
60,2025-04-13,50,1.152,1.149,0.576
60,2025-04-14,57,1.013,1.187,0.632
60,2025-04-15,51,1.067,1.131,0.513
60,2025-04-16,41,1.17,0.987,0.593
60,2025-04-17,63,0.927,1.078,0.669
60,2025-04-18,42,0.875,0.902,0.661
60,2025-04-19,47,0.885,1.006,0.578
60,2025-04-20,48,0.981,1.088,0.606
60,2025-04-21,64,1.087,1.246,0.704
60,2025-04-22,52,0.996,1.056,0.656
60,2025-04-23,50,0.884,0.922,0.489
60,2025-04-24,55,1.068,1.13,0.599
60,2025-04-25,52,0.754,0.977,0.53
60,2025-04-26,46,0.946,1.012,0.686
60,2025-04-27,65,1.088,1.127,0.506
60,2025-04-28,52,1.055,1.063,0.612
60,2025-04-29,50,0.871,0.97,0.643
60,2025-04-30,54,0.997,1.096,0.686
60,2025-05-01,48,0.81,0.864,0.52
60,2025-05-02,34,0.933,0.957,0.522
60,2025-05-03,51,0.846,0.966,0.657
60,2025-05-04,36,0.953,0.979,0.383
60,2025-05-05,32,0.911,0.973,0.517
60,2025-05-06,44,1.124,1.099,0.631
60,2025-05-07,43,0.844,0.902,0.512
60,2025-05-08,61,1.029,1.068,0.667
60,2025-05-09,51,0.949,0.992,0.425
60,2025-05-10,46,0.842,0.868,0.687
60,2025-05-11,50,1.044,1.014,0.617
60,2025-05-12,37,1.072,1.014,0.588
60,2025-05-13,48,1.035,1.037,0.579
60,2025-05-14,55,0.811,0.956,0.553
60,2025-05-15,38,0.677,0.897,0.471
60,2025-05-16,46,0.878,0.928,0.42
60,2025-05-17,49,0.889,0.934,0.481
60,2025-05-18,32,1.06,1.07,0.708
60,2025-05-19,39,0.928,0.99,0.481
60,2025-05-20,43,1.004,0.9,0.554
60,2025-05-21,49,1.101,1.058,0.619
60,2025-05-22,34,0.93,0.943,0.478
60,2025-05-23,47,0.96,0.959,0.395
60,2025-05-24,39,0.845,0.819,0.507
60,2025-05-25,35,0.801,0.875,0.553
60,2025-05-26,37,0.77,0.822,0.528
60,2025-05-27,55,1.127,1.146,0.636
60,2025-05-28,55,0.939,0.932,0.606
60,2025-05-29,68,0.979,0.996,0.637
60,2025-05-30,57,1.037,1.074,0.547
60,2025-05-31,47,1.117,0.995,0.588
60,2025-06-01,39,0.987,0.94,0.413
60,2025-06-02,35,0.93,0.92,0.502
60,2025-06-03,39,0.669,0.85,0.35
60,2025-06-04,44,0.925,0.983,0.492
60,2025-06-05,51,1.1,1.094,0.665
60,2025-06-06,50,0.916,0.974,0.49
60,2025-06-07,41,0.862,0.858,0.493
60,2025-06-08,32,0.842,0.847,0.463
60,2025-06-09,65,0.818,1.034,0.675
60,2025-06-10,48,0.962,0.983,0.59
60,2025-06-11,42,0.834,0.953,0.535
60,2025-06-12,45,0.644,0.84,0.386
60,2025-06-13,61,1.035,1.031,0.555
60,2025-06-14,42,0.83,0.898,0.606
60,2025-06-15,30,0.87,0.909,0.625
60,2025-06-16,43,0.867,0.934,0.601
60,2025-06-17,59,1.092,1.11,0.853
60,2025-06-18,44,0.646,0.799,0.513
60,2025-06-19,41,0.652,0.994,0.668
60,2025-06-20,43,0.771,0.938,0.708
60,2025-06-21,51,1.042,1.072,0.557
60,2025-06-22,38,1.031,0.84,0.351
60,2025-06-23,46,0.848,0.902,0.479
60,2025-06-24,46,0.909,0.93,0.515
60,2025-06-25,43,0.99,0.965,0.532
60,2025-06-26,42,1.164,1.11,0.855
60,2025-06-27,36,0.727,0.828,0.482
60,2025-06-28,52,0.831,0.935,0.515
60,2025-06-29,56,0.866,0.911,0.445
60,2025-06-30,41,0.988,0.986,0.602
60,2025-07-01,38,0.776,0.849,0.521
60,2025-07-02,34,0.854,0.892,0.658
60,2025-07-03,28,0.719,0.642,0.41
60,2025-07-04,52,0.931,0.997,0.41
60,2025-07-05,28,0.864,0.93,0.456
60,2025-07-06,44,1.028,0.97,0.62
60,2025-07-07,50,0.939,0.936,0.53
60,2025-07-08,59,0.92,0.968,0.548
60,2025-07-09,35,0.692,0.781,0.472
60,2025-07-10,37,0.968,0.955,0.55
60,2025-07-11,44,0.915,0.904,0.513
60,2025-07-12,56,0.934,1.061,0.614
60,2025-07-13,31,0.801,0.774,0.471
60,2025-07-14,46,0.821,1.002,0.411
60,2025-07-15,42,0.863,0.977,0.659
60,2025-07-16,33,0.783,0.907,0.438
60,2025-07-17,46,0.973,0.955,0.325
60,2025-07-18,40,0.917,0.818,0.453
60,2025-07-19,47,0.924,1.033,0.534
60,2025-07-20,44,1.157,1.025,0.592
60,2025-07-21,34,0.741,0.822,0.397
60,2025-07-22,39,0.725,0.807,0.391
60,2025-07-23,51,0.894,0.991,0.51
60,2025-07-24,40,0.613,0.822,0.512
60,2025-07-25,53,0.97,1.037,0.502
60,2025-07-26,36,0.79,0.962,0.599
60,2025-07-27,49,0.96,1.104,0.646
60,2025-07-28,39,0.791,0.912,0.605
60,2025-07-29,42,0.914,0.921,0.522
60,2025-07-30,35,0.965,0.964,0.495
60,2025-07-31,54,1.018,1.027,0.38
60,2025-08-01,49,0.734,0.921,0.46
60,2025-08-02,56,0.841,0.971,0.645
60,2025-08-03,36,0.846,0.866,0.458
60,2025-08-04,51,1.057,1.065,0.66
60,2025-08-05,38,0.895,0.837,0.444
60,2025-08-06,46,1.104,0.913,0.557
60,2025-08-07,44,1.025,1.043,0.589
60,2025-08-08,40,0.98,0.964,0.648
60,2025-08-09,45,1.079,0.945,0.557
60,2025-08-10,40,0.812,0.969,0.518
60,2025-08-11,43,0.843,0.9,0.539
60,2025-08-12,53,0.912,0.995,0.616
60,2025-08-13,53,0.997,1.03,0.507
60,2025-08-14,50,1.222,1.18,0.705
60,2025-08-15,50,1.124,1.114,0.507
60,2025-08-16,71,1.071,1.106,0.642
60,2025-08-17,40,1.133,1.101,0.769
60,2025-08-18,27,0.75,0.812,0.324
60,2025-08-19,26,0.577,0.717,0.463
60,2025-08-20,28,0.819,0.807,0.489
60,2025-08-21,43,0.79,0.888,0.653
60,2025-08-22,30,0.685,0.691,0.311
60,2025-08-23,30,0.827,0.701,0.329
60,2025-08-24,38,0.738,0.703,0.45
60,2025-08-25,33,0.625,0.714,0.291
60,2025-08-26,33,0.709,0.684,0.369
60,2025-08-27,34,0.579,0.655,0.339
60,2025-08-28,40,0.799,0.806,0.359
60,2025-08-29,31,0.784,0.746,0.49
60,2025-08-30,31,0.583,0.635,0.378
60,2025-08-31,25,0.691,0.682,0.388
60,2025-09-01,40,0.596,0.788,0.519
60,2025-09-02,50,0.844,0.842,0.394
60,2025-09-03,39,0.901,0.855,0.398
60,2025-09-04,45,0.973,0.942,0.552
60,2025-09-05,38,0.856,0.935,0.553
60,2025-09-06,39,0.819,0.892,0.228
60,2025-09-07,42,0.907,0.796,0.417
60,2025-09-08,40,0.854,0.896,0.625
60,2025-09-09,49,0.888,0.846,0.524
60,2025-09-10,48,0.771,0.997,0.589
60,2025-09-11,57,1.255,1.156,0.876
60,2025-09-12,36,0.782,0.812,0.508
60,2025-09-13,36,0.729,0.744,0.344
60,2025-09-14,41,0.704,0.864,0.44
60,2025-09-15,46,1.005,1.04,0.456
60,2025-09-16,48,0.859,0.874,0.627
60,2025-09-17,45,0.817,0.923,0.559
60,2025-09-18,35,0.763,0.815,0.456
60,2025-09-19,40,1.002,0.93,0.423
60,2025-09-20,43,1.099,1.047,0.638
60,2025-09-21,38,0.853,0.882,0.484
60,2025-09-22,32,0.729,0.902,0.493
60,2025-09-23,45,0.807,0.986,0.363
60,2025-09-24,62,1.058,1.12,0.571
60,2025-09-25,47,0.983,1.011,0.64
60,2025-09-26,45,1.003,1.125,0.847
60,2025-09-27,47,0.992,0.911,0.467
60,2025-09-28,37,0.764,0.844,0.513
60,2025-09-29,68,1.052,1.313,0.657
60,2025-09-30,63,1.209,1.3,0.982
60,2025-10-01,79,1.4,1.463,1.0
60,2025-10-02,71,1.531,1.489,0.912
60,2025-10-03,48,1.199,1.181,0.783
60,2025-10-04,55,1.066,1.139,0.607
60,2025-10-05,58,1.305,1.31,0.738
60,2025-10-06,59,1.386,1.411,0.896
60,2025-10-07,57,1.349,1.316,0.773
60,2025-10-08,67,1.446,1.339,0.628
60,2025-10-09,65,1.133,1.284,0.558
60,2025-10-10,70,1.434,1.484,0.759
60,2025-10-11,61,1.253,1.375,0.745
60,2025-10-12,66,1.076,1.334,0.686
60,2025-10-13,64,1.284,1.411,0.647
60,2025-10-14,66,1.057,1.342,0.828
60,2025-10-15,63,1.27,1.368,0.566
60,2025-10-16,57,1.203,1.241,0.701
60,2025-10-17,61,1.402,1.377,0.628
60,2025-10-18,68,1.185,1.303,0.775
60,2025-10-19,48,1.151,1.189,0.656
60,2025-10-20,66,1.227,1.354,0.731
60,2025-10-21,64,1.425,1.438,0.914
60,2025-10-22,88,1.264,1.456,0.737
60,2025-10-23,63,1.398,1.32,0.717
60,2025-10-24,66,1.136,1.152,0.749
60,2025-10-25,53,1.592,1.319,0.75
60,2025-10-26,72,1.444,1.297,0.734
60,2025-10-27,59,1.155,1.289,0.547
60,2025-10-28,44,1.185,1.231,0.755
60,2025-10-29,56,1.127,1.226,0.694
60,2025-10-30,59,1.281,1.33,0.961
60,2025-10-31,82,1.546,1.55,0.657
60,2025-11-01,59,1.24,1.296,0.816
60,2025-11-02,82,1.239,1.466,0.809
60,2025-11-03,71,1.441,1.488,0.859
60,2025-11-04,67,1.406,1.328,0.657
60,2025-11-05,51,1.048,1.108,0.46
60,2025-11-06,59,1.149,1.26,0.718
60,2025-11-07,44,1.106,1.203,0.689
60,2025-11-08,69,1.332,1.323,0.745
60,2025-11-09,65,1.337,1.362,0.824
60,2025-11-10,62,1.183,1.232,0.837
60,2025-11-11,53,1.144,1.257,0.651
60,2025-11-12,75,1.384,1.478,0.679
60,2025-11-13,64,1.436,1.221,0.682
60,2025-11-14,47,1.135,1.182,0.605
60,2025-11-15,65,1.195,1.264,0.681
60,2025-11-16,43,1.206,1.225,0.545
60,2025-11-17,66,1.161,1.26,0.631
60,2025-11-18,47,1.163,1.047,0.718
60,2025-11-19,74,1.602,1.338,0.562
60,2025-11-20,50,1.056,1.196,0.833
60,2025-11-21,55,0.896,1.28,0.83
60,2025-11-22,64,1.284,1.296,0.526
60,2025-11-23,58,1.557,1.435,0.743
60,2025-11-24,64,1.189,1.244,0.735
60,2025-11-25,66,1.141,1.245,0.895
60,2025-11-26,52,1.013,1.115,0.77
60,2025-11-27,58,1.27,1.292,0.501
60,2025-11-28,59,1.191,1.182,0.884
60,2025-11-29,52,0.98,1.169,0.802
60,2025-11-30,66,1.218,1.331,0.828
60,2025-12-01,50,0.91,1.089,0.547
60,2025-12-02,44,0.832,1.033,0.441
60,2025-12-03,69,1.174,1.252,0.705
60,2025-12-04,44,0.996,0.988,0.551
60,2025-12-05,51,1.159,1.09,0.594
60,2025-12-06,58,1.462,1.191,0.712
60,2025-12-07,54,1.099,1.155,0.581
60,2025-12-08,58,1.113,1.137,0.649
60,2025-12-09,35,0.692,0.995,0.671
60,2025-12-10,59,1.216,1.344,0.561
60,2025-12-11,51,1.096,1.238,0.957
60,2025-12-12,44,1.059,1.077,0.804
60,2025-12-13,37,0.841,0.995,0.608
60,2025-12-14,68,0.939,1.238,0.934
60,2025-12-15,59,1.137,1.179,0.679
60,2025-12-16,54,1.009,1.173,0.766
60,2025-12-17,52,1.033,1.108,0.678
60,2025-12-18,57,1.001,1.176,0.69
60,2025-12-19,54,1.019,1.129,0.59
60,2025-12-20,50,1.163,1.123,0.635
60,2025-12-21,65,1.313,1.232,0.74
60,2025-12-22,56,1.054,1.152,0.483
60,2025-12-23,41,1.002,1.059,0.628
60,2025-12-24,53,1.012,1.092,0.641
60,2025-12-25,42,0.832,0.933,0.583
60,2025-12-26,51,0.915,1.055,0.506
60,2025-12-27,54,1.033,1.168,0.602
60,2025-12-28,59,0.895,1.077,0.688
60,2025-12-29,51,1.032,1.13,0.608
60,2025-12-30,60,1.038,1.046,0.618
60,2025-12-31,57,1.214,1.196,0.745
60,2026-01-01,50,1.225,1.187,0.62
60,2026-01-02,48,1.074,1.183,0.784
60,2026-01-03,49,0.914,1.025,0.463
60,2026-01-04,56,1.212,1.307,0.684
60,2026-01-05,58,1.306,1.207,0.867
60,2026-01-06,52,1.075,1.14,0.663
60,2026-01-07,50,0.874,1.114,0.745
60,2026-01-08,59,1.303,1.291,0.79
60,2026-01-09,54,0.928,0.984,0.404
60,2026-01-10,56,1.023,1.139,0.476
60,2026-01-11,61,1.125,1.249,0.872
60,2026-01-12,49,1.214,1.157,0.754
60,2026-01-13,75,1.158,1.154,0.753
60,2026-01-14,58,1.005,1.157,0.723
60,2026-01-15,58,1.279,1.094,0.643
60,2026-01-16,58,1.086,1.183,0.581
60,2026-01-17,61,1.05,1.124,0.595
60,2026-01-18,50,1.086,1.221,0.6
60,2026-01-19,46,1.016,1.116,0.753
60,2026-01-20,66,0.964,1.15,0.761
60,2026-01-21,48,0.832,1.098,0.633
60,2026-01-22,49,1.149,1.12,0.782
60,2026-01-23,53,1.199,1.228,0.76
60,2026-01-24,67,1.17,1.204,0.708
60,2026-01-25,78,1.27,1.452,0.79
60,2026-01-26,42,0.921,1.046,0.735
60,2026-01-27,45,0.984,1.184,0.684
60,2026-01-28,46,1.115,1.043,0.609
60,2026-01-29,59,1.166,1.281,0.745
60,2026-01-30,50,1.0,0.938,0.521
60,2026-01-31,56,1.278,1.229,0.81
60,2026-02-01,56,1.164,1.131,0.637
60,2026-02-02,48,1.169,1.258,0.755
60,2026-02-03,52,1.021,1.199,0.685
60,2026-02-04,54,1.103,1.131,0.574
60,2026-02-05,53,1.372,1.304,0.617
60,2026-02-06,63,1.293,1.233,0.821
60,2026-02-07,44,1.078,1.046,0.706
60,2026-02-08,53,1.148,1.207,0.604
60,2026-02-09,67,1.228,1.268,0.761
60,2026-02-10,54,1.287,1.307,0.881
60,2026-02-11,61,0.977,1.104,0.756
60,2026-02-12,48,0.922,1.068,0.659
60,2026-02-13,66,1.236,1.205,0.769
60,2026-02-14,43,1.121,1.142,0.606
60,2026-02-15,65,1.4,1.497,0.75
60,2026-02-16,46,0.98,1.082,0.551
60,2026-02-17,40,1.214,1.117,0.785
60,2026-02-18,59,1.027,1.107,0.662
60,2026-02-19,37,1.131,1.12,0.751
60,2026-02-20,45,0.905,0.946,0.572
60,2026-02-21,61,1.077,1.284,0.605
60,2026-02-22,57,0.917,1.145,0.595
60,2026-02-23,58,1.117,1.352,0.824
60,2026-02-24,57,1.056,1.295,0.757
60,2026-02-25,53,0.976,1.149,0.567
60,2026-02-26,72,1.401,1.442,0.637
60,2026-02-27,46,1.356,1.313,0.847
60,2026-02-28,42,1.07,1.237,0.518
60,2026-03-01,45,1.179,1.185,0.638
60,2026-03-02,62,1.332,1.418,0.68
60,2026-03-03,60,1.179,1.413,0.757
60,2026-03-04,63,1.097,1.162,0.687
60,2026-03-05,43,0.854,0.995,0.655
60,2026-03-06,59,1.221,1.413,0.697
60,2026-03-07,48,1.161,1.198,0.755
60,2026-03-08,55,1.204,1.388,0.642
60,2026-03-09,60,1.387,1.256,0.656
60,2026-03-10,47,1.237,1.212,0.448
60,2026-03-11,65,1.203,1.411,1.0
60,2026-03-12,47,1.097,1.125,0.45
60,2026-03-13,57,1.117,1.151,0.768
60,2026-03-14,53,0.834,1.151,0.642
60,2026-03-15,50,1.273,1.264,0.847
60,2026-03-16,70,1.475,1.546,0.709
60,2026-03-17,69,1.085,1.311,0.817
60,2026-03-18,51,1.384,1.167,0.575
60,2026-03-19,58,1.695,1.468,0.858
60,2026-03-20,69,1.402,1.429,0.874
60,2026-03-21,65,1.406,1.401,0.869
60,2026-03-22,70,1.125,1.352,0.849
60,2026-03-23,62,1.129,1.359,0.799
60,2026-03-24,76,1.439,1.439,0.833
60,2026-03-25,60,1.045,1.171,0.715
60,2026-03-26,54,1.035,1.254,0.782
60,2026-03-27,60,1.383,1.455,1.0
60,2026-03-28,70,1.521,1.457,0.886
60,2026-03-29,64,1.387,1.389,0.892
60,2026-03-30,62,1.108,1.26,0.722
60,2026-03-31,83,1.283,1.487,0.854
60,2026-04-01,64,0.953,1.265,0.686
60,2026-04-02,62,1.156,1.221,0.715
60,2026-04-03,60,1.418,1.465,0.856
60,2026-04-04,53,1.307,1.253,0.682
60,2026-04-05,70,1.423,1.372,0.646
60,2026-04-06,66,1.295,1.532,0.946
60,2026-04-07,62,1.327,1.348,0.753
60,2026-04-08,60,1.074,1.187,0.578
60,2026-04-09,70,1.209,1.51,0.678
60,2026-04-10,62,1.41,1.363,0.585
60,2026-04-11,65,1.416,1.297,0.677
60,2026-04-12,81,1.044,1.257,0.733
60,2026-04-13,68,1.13,1.37,0.761
60,2026-04-14,66,1.379,1.384,0.683
60,2026-04-15,53,1.287,1.11,0.565
60,2026-04-16,56,1.19,1.372,0.899
60,2026-04-17,53,1.186,1.242,0.785
60,2026-04-18,64,1.25,1.501,0.884
60,2026-04-19,85,1.361,1.563,0.873
60,2026-04-20,44,0.94,1.086,0.71
60,2026-04-21,64,1.51,1.374,0.446
60,2026-04-22,57,1.06,1.085,0.758
60,2026-04-23,66,1.118,1.254,0.658
60,2026-04-24,64,1.409,1.316,0.807
60,2026-04-25,50,1.04,1.277,0.797
60,2026-04-26,56,1.184,1.363,0.671
60,2026-04-27,46,1.015,1.176,0.526
60,2026-04-28,67,1.507,1.317,0.638
60,2026-04-29,62,1.334,1.268,0.707
60,2026-04-30,50,1.386,1.446,0.784
60,2026-05-01,46,0.916,1.142,0.528
