commodity,date,modal_price
processed_food,2026-01-01,2990.59
processed_food,2026-01-02,2975.5
processed_food,2026-01-03,2993.21
processed_food,2026-01-04,2993.15
processed_food,2026-01-05,2980.63
processed_food,2026-01-06,2971.69
processed_food,2026-01-07,2951.81
processed_food,2026-01-08,2971.93
processed_food,2026-01-09,2947.37
processed_food,2026-01-10,2941.34
processed_food,2026-01-11,2949.74
processed_food,2026-01-12,2988.33
processed_food,2026-01-13,2988.38
processed_food,2026-01-14,2982.85
processed_food,2026-01-15,2989.66
processed_food,2026-01-16,2940.74
processed_food,2026-01-17,2912.94
processed_food,2026-01-18,2904.47
processed_food,2026-01-19,2888.21
processed_food,2026-01-20,2851.71
processed_food,2026-01-21,2871.61
processed_food,2026-01-22,2877.84
processed_food,2026-01-23,2881.33
processed_food,2026-01-24,2865.63
processed_food,2026-01-25,2867.71
processed_food,2026-01-26,2879.8
processed_food,2026-01-27,2873.96
processed_food,2026-01-28,2884.46
processed_food,2026-01-29,2866.41
processed_food,2026-01-30,2868.9
processed_food,2026-01-31,2895.5
processed_food,2026-02-01,2893.65
processed_food,2026-02-02,2924.81
processed_food,2026-02-03,2931.76
processed_food,2026-02-04,2932.77
processed_food,2026-02-05,2922.52
processed_food,2026-02-06,2880.82
processed_food,2026-02-07,2850.25
processed_food,2026-02-08,2846.68
processed_food,2026-02-09,2844.47
processed_food,2026-02-10,2877.04
processed_food,2026-02-11,2907.73
processed_food,2026-02-12,2892.06
processed_food,2026-02-13,2911.32
processed_food,2026-02-14,2900.49
processed_food,2026-02-15,2916.64
processed_food,2026-02-16,2935.77
processed_food,2026-02-17,2965.35
processed_food,2026-02-18,2953.95
processed_food,2026-02-19,2978.29
processed_food,2026-02-20,2934.26
processed_food,2026-02-21,2965.12
processed_food,2026-02-22,2964.79
processed_food,2026-02-23,2964.97
processed_food,2026-02-24,2917.3
processed_food,2026-02-25,2908.5
processed_food,2026-02-26,2940.48
processed_food,2026-02-27,2930.72
processed_food,2026-02-28,2947.76
processed_food,2026-03-01,2840.5
processed_food,2026-03-02,2865.0
processed_food,2026-03-03,2869.66
processed_food,2026-03-04,2848.6
processed_food,2026-03-05,2850.14
processed_food,2026-03-06,2887.15
processed_food,2026-03-07,2898.93
processed_food,2026-03-08,2896.49
processed_food,2026-03-09,2949.5
processed_food,2026-03-10,2977.24
processed_food,2026-03-11,2997.03
processed_food,2026-03-12,3004.92
processed_food,2026-03-13,3022.8
processed_food,2026-03-14,3041.57
processed_food,2026-03-15,2989.19
processed_food,2026-03-16,2998.92
processed_food,2026-03-17,2995.33
processed_food,2026-03-18,2983.65
processed_food,2026-03-19,2979.26
processed_food,2026-03-20,2942.67
processed_food,2026-03-21,2900.75
processed_food,2026-03-22,2930.09
processed_food,2026-03-23,2941.2
processed_food,2026-03-24,2885.23
processed_food,2026-03-25,2872.22
processed_food,2026-03-26,2892.78
processed_food,2026-03-27,2886.57
processed_food,2026-03-28,2915.72
processed_food,2026-03-29,2940.58
processed_food,2026-03-30,2909.1
processed_food,2026-03-31,2906.02
processed_food,2026-04-01,2736.57
processed_food,2026-04-02,2706.57
processed_food,2026-04-03,2675.5
processed_food,2026-04-04,2658.54
processed_food,2026-04-05,2645.19
processed_food,2026-04-06,2651.42
processed_food,2026-04-07,2673.91
processed_food,2026-04-08,2685.16
processed_food,2026-04-09,2701.57
processed_food,2026-04-10,2696.06
processed_food,2026-04-11,2709.34
processed_food,2026-04-12,2706.37
processed_food,2026-04-13,2697.07
processed_food,2026-04-14,2738.56
processed_food,2026-04-15,2688.22
processed_food,2026-04-16,2648.47
processed_food,2026-04-17,2656.83
processed_food,2026-04-18,2651.44
processed_food,2026-04-19,2621.37
processed_food,2026-04-20,2599.58
processed_food,2026-04-21,2580.66
processed_food,2026-04-22,2599.38
processed_food,2026-04-23,2624.95
processed_food,2026-04-24,2659.85
processed_food,2026-04-25,2626.49
processed_food,2026-04-26,2598.15
processed_food,2026-04-27,2568.71
processed_food,2026-04-28,2595.57
processed_food,2026-04-29,2604.48
processed_food,2026-04-30,2606.39
processed_food,2026-05-01,2453.5
processed_food,2026-05-02,2452.6
processed_food,2026-05-03,2430.92
processed_food,2026-05-04,2441.14
processed_food,2026-05-05,2437.73
processed_food,2026-05-06,2414.65
processed_food,2026-05-07,2425.99
processed_food,2026-05-08,2417.95
processed_food,2026-05-09,2422.58
processed_food,2026-05-10,2420.37
processed_food,2026-05-11,2437.91
processed_food,2026-05-12,2442.43
processed_food,2026-05-13,2425.44
processed_food,2026-05-14,2431.92
processed_food,2026-05-15,2439.05
processed_food,2026-05-16,2449.27
processed_food,2026-05-17,2469.87
processed_food,2026-05-18,2457.95
processed_food,2026-05-19,2471.34
processed_food,2026-05-20,2437.7
processed_food,2026-05-21,2435.58
processed_food,2026-05-22,2430.45
processed_food,2026-05-23,2458.98
processed_food,2026-05-24,2456.13
processed_food,2026-05-25,2468.33
processed_food,2026-05-26,2434.0
processed_food,2026-05-27,2427.38
processed_food,2026-05-28,2411.22
processed_food,2026-05-29,2459.67
processed_food,2026-05-30,2446.8
processed_food,2026-05-31,2448.46
processed_food,2026-06-01,2329.78
processed_food,2026-06-02,2300.55
processed_food,2026-06-03,2291.09
processed_food,2026-06-04,2298.73
processed_food,2026-06-05,2300.52
processed_food,2026-06-06,2258.77
processed_food,2026-06-07,2248.75
processed_food,2026-06-08,2267.39
processed_food,2026-06-09,2278.29
processed_food,2026-06-10,2300.81
processed_food,2026-06-11,2282.94
processed_food,2026-06-12,2306.67
processed_food,2026-06-13,2306.05
processed_food,2026-06-14,2335.83
processed_food,2026-06-15,2336.1
processed_food,2026-06-16,2298.35
processed_food,2026-06-17,2314.23
processed_food,2026-06-18,2306.24
processed_food,2026-06-19,2299.51
processed_food,2026-06-20,2273.14
processed_food,2026-06-21,2303.04
processed_food,2026-06-22,2293.67
processed_food,2026-06-23,2322.96
processed_food,2026-06-24,2315.17
processed_food,2026-06-25,2298.26
processed_food,2026-06-26,2322.85
processed_food,2026-06-27,2321.7
processed_food,2026-06-28,2320.73
processed_food,2026-06-29,2297.26
processed_food,2026-06-30,2289.07
processed_food,2026-07-01,2245.41
processed_food,2026-07-02,2222.4
processed_food,2026-07-03,2213.03
processed_food,2026-07-04,2205.8
processed_food,2026-07-05,2207.17
processed_food,2026-07-06,2233.65
processed_food,2026-07-07,2228.5
processed_food,2026-07-08,2216.42
processed_food,2026-07-09,2265.86
processed_food,2026-07-10,2258.23
processed_food,2026-07-11,2254.99
processed_food,2026-07-12,2248.74
processed_food,2026-07-13,2243.97
processed_food,2026-07-14,2245.57
processed_food,2026-07-15,2262.38
craft_goods,2024-01-01,1578.02
craft_goods,2024-01-02,1576.5
craft_goods,2024-01-03,1582.13
craft_goods,2024-01-04,1585.05
craft_goods,2024-01-05,1588.03
craft_goods,2024-01-06,1586.85
craft_goods,2024-01-07,1582.62
craft_goods,2024-01-08,1580.68
craft_goods,2024-01-09,1572.27
craft_goods,2024-01-10,1569.6
craft_goods,2024-01-11,1562.83
craft_goods,2024-01-12,1556.22
craft_goods,2024-01-13,1556.87
craft_goods,2024-01-14,1559.47
craft_goods,2024-01-15,1559.43
craft_goods,2024-01-16,1557.21
craft_goods,2024-01-17,1552.9
craft_goods,2024-01-18,1551.53
craft_goods,2024-01-19,1547.82
craft_goods,2024-01-20,1547.63
craft_goods,2024-01-21,1540.69
craft_goods,2024-01-22,1544.05
craft_goods,2024-01-23,1541.53
craft_goods,2024-01-24,1543.38
craft_goods,2024-01-25,1547.6
craft_goods,2024-01-26,1549.23
craft_goods,2024-01-27,1553.06
craft_goods,2024-01-28,1543.57
craft_goods,2024-01-29,1541.4
craft_goods,2024-01-30,1546.61
craft_goods,2024-01-31,1549.09
craft_goods,2024-02-01,1557.81
craft_goods,2024-02-02,1565.91
craft_goods,2024-02-03,1567.42
craft_goods,2024-02-04,1566.35
craft_goods,2024-02-05,1561.96
craft_goods,2024-02-06,1559.84
craft_goods,2024-02-07,1558.04
craft_goods,2024-02-08,1555.38
craft_goods,2024-02-09,1551.21
craft_goods,2024-02-10,1553.19
craft_goods,2024-02-11,1561.22
craft_goods,2024-02-12,1565.71
craft_goods,2024-02-13,1564.31
craft_goods,2024-02-14,1569.18
craft_goods,2024-02-15,1570.92
craft_goods,2024-02-16,1570.84
craft_goods,2024-02-17,1570.47
craft_goods,2024-02-18,1569.63
craft_goods,2024-02-19,1572.81
craft_goods,2024-02-20,1573.58
craft_goods,2024-02-21,1570.26
craft_goods,2024-02-22,1566.71
craft_goods,2024-02-23,1568.26
craft_goods,2024-02-24,1570.39
craft_goods,2024-02-25,1569.02
craft_goods,2024-02-26,1563.81
craft_goods,2024-02-27,1569.8
craft_goods,2024-02-28,1574.81
craft_goods,2024-02-29,1565.56
craft_goods,2024-03-01,1571.98
craft_goods,2024-03-02,1571.1
craft_goods,2024-03-03,1572.11
craft_goods,2024-03-04,1577.59
craft_goods,2024-03-05,1585.54
craft_goods,2024-03-06,1590.43
craft_goods,2024-03-07,1591.7
craft_goods,2024-03-08,1585.25
craft_goods,2024-03-09,1575.75
craft_goods,2024-03-10,1580.02
craft_goods,2024-03-11,1586.51
craft_goods,2024-03-12,1582.75
craft_goods,2024-03-13,1581.58
craft_goods,2024-03-14,1579.04
craft_goods,2024-03-15,1576.39
craft_goods,2024-03-16,1581.59
craft_goods,2024-03-17,1582.74
craft_goods,2024-03-18,1581.76
craft_goods,2024-03-19,1594.54
craft_goods,2024-03-20,1587.8
craft_goods,2024-03-21,1590.52
craft_goods,2024-03-22,1585.64
craft_goods,2024-03-23,1585.0
craft_goods,2024-03-24,1585.82
craft_goods,2024-03-25,1589.95
craft_goods,2024-03-26,1588.82
craft_goods,2024-03-27,1587.18
craft_goods,2024-03-28,1585.96
craft_goods,2024-03-29,1580.94
craft_goods,2024-03-30,1584.06
craft_goods,2024-03-31,1585.51
craft_goods,2024-04-01,1587.69
craft_goods,2024-04-02,1587.47
craft_goods,2024-04-03,1586.66
craft_goods,2024-04-04,1592.38
craft_goods,2024-04-05,1597.38
craft_goods,2024-04-06,1604.29
craft_goods,2024-04-07,1606.19
craft_goods,2024-04-08,1612.84
craft_goods,2024-04-09,1610.94
craft_goods,2024-04-10,1610.08
craft_goods,2024-04-11,1615.98
craft_goods,2024-04-12,1620.18
craft_goods,2024-04-13,1618.88
craft_goods,2024-04-14,1613.92
craft_goods,2024-04-15,1613.05
craft_goods,2024-04-16,1609.85
craft_goods,2024-04-17,1618.32
craft_goods,2024-04-18,1622.12
craft_goods,2024-04-19,1618.51
craft_goods,2024-04-20,1613.56
craft_goods,2024-04-21,1609.91
craft_goods,2024-04-22,1607.33
craft_goods,2024-04-23,1606.63
craft_goods,2024-04-24,1612.13
craft_goods,2024-04-25,1607.57
craft_goods,2024-04-26,1618.77
craft_goods,2024-04-27,1614.3
craft_goods,2024-04-28,1607.61
craft_goods,2024-04-29,1615.88
craft_goods,2024-04-30,1622.42
craft_goods,2024-05-01,1621.64
craft_goods,2024-05-02,1623.61
craft_goods,2024-05-03,1625.71
craft_goods,2024-05-04,1626.49
craft_goods,2024-05-05,1620.29
craft_goods,2024-05-06,1608.38
craft_goods,2024-05-07,1604.42
craft_goods,2024-05-08,1613.3
craft_goods,2024-05-09,1622.42
craft_goods,2024-05-10,1621.26
craft_goods,2024-05-11,1616.72
craft_goods,2024-05-12,1618.18
craft_goods,2024-05-13,1620.43
craft_goods,2024-05-14,1623.46
craft_goods,2024-05-15,1611.32
craft_goods,2024-05-16,1626.77
craft_goods,2024-05-17,1632.42
craft_goods,2024-05-18,1631.56
craft_goods,2024-05-19,1628.16
craft_goods,2024-05-20,1633.11
craft_goods,2024-05-21,1635.65
craft_goods,2024-05-22,1636.22
craft_goods,2024-05-23,1638.58
craft_goods,2024-05-24,1638.14
craft_goods,2024-05-25,1640.23
craft_goods,2024-05-26,1643.93
craft_goods,2024-05-27,1645.74
craft_goods,2024-05-28,1647.29
craft_goods,2024-05-29,1654.3
craft_goods,2024-05-30,1646.51
craft_goods,2024-05-31,1642.69
craft_goods,2024-06-01,1642.94
craft_goods,2024-06-02,1639.46
craft_goods,2024-06-03,1637.62
craft_goods,2024-06-04,1644.08
craft_goods,2024-06-05,1643.46
craft_goods,2024-06-06,1634.58
craft_goods,2024-06-07,1632.62
craft_goods,2024-06-08,1633.02
craft_goods,2024-06-09,1633.33
craft_goods,2024-06-10,1636.17
craft_goods,2024-06-11,1638.61
craft_goods,2024-06-12,1638.05
craft_goods,2024-06-13,1632.31
craft_goods,2024-06-14,1630.26
craft_goods,2024-06-15,1627.33
craft_goods,2024-06-16,1626.06
craft_goods,2024-06-17,1629.55
craft_goods,2024-06-18,1631.64
craft_goods,2024-06-19,1635.79
craft_goods,2024-06-20,1634.02
craft_goods,2024-06-21,1641.55
craft_goods,2024-06-22,1644.98
craft_goods,2024-06-23,1645.65
craft_goods,2024-06-24,1648.74
craft_goods,2024-06-25,1645.52
craft_goods,2024-06-26,1635.26
craft_goods,2024-06-27,1632.4
craft_goods,2024-06-28,1636.18
craft_goods,2024-06-29,1636.68
craft_goods,2024-06-30,1636.13
craft_goods,2024-07-01,1632.09
craft_goods,2024-07-02,1622.65
craft_goods,2024-07-03,1629.72
craft_goods,2024-07-04,1628.81
craft_goods,2024-07-05,1626.83
craft_goods,2024-07-06,1623.67
craft_goods,2024-07-07,1629.91
craft_goods,2024-07-08,1634.34
craft_goods,2024-07-09,1629.71
craft_goods,2024-07-10,1635.53
craft_goods,2024-07-11,1634.93
craft_goods,2024-07-12,1632.06
craft_goods,2024-07-13,1630.73
craft_goods,2024-07-14,1627.02
craft_goods,2024-07-15,1620.7
craft_goods,2024-07-16,1624.59
craft_goods,2024-07-17,1623.63
craft_goods,2024-07-18,1626.75
craft_goods,2024-07-19,1628.27
craft_goods,2024-07-20,1631.06
craft_goods,2024-07-21,1621.2
craft_goods,2024-07-22,1617.1
craft_goods,2024-07-23,1619.98
craft_goods,2024-07-24,1613.91
craft_goods,2024-07-25,1615.83
craft_goods,2024-07-26,1609.21
craft_goods,2024-07-27,1609.41
craft_goods,2024-07-28,1617.31
craft_goods,2024-07-29,1621.19
craft_goods,2024-07-30,1612.32
craft_goods,2024-07-31,1616.55
craft_goods,2024-08-01,1625.52
craft_goods,2024-08-02,1639.33
craft_goods,2024-08-03,1641.79
craft_goods,2024-08-04,1635.19
craft_goods,2024-08-05,1637.44
craft_goods,2024-08-06,1645.42
craft_goods,2024-08-07,1644.61
craft_goods,2024-08-08,1649.88
craft_goods,2024-08-09,1645.84
craft_goods,2024-08-10,1647.8
craft_goods,2024-08-11,1635.65
craft_goods,2024-08-12,1631.11
craft_goods,2024-08-13,1631.19
craft_goods,2024-08-14,1629.53
craft_goods,2024-08-15,1623.3
craft_goods,2024-08-16,1620.98
craft_goods,2024-08-17,1622.7
craft_goods,2024-08-18,1622.39
craft_goods,2024-08-19,1622.8
craft_goods,2024-08-20,1626.48
craft_goods,2024-08-21,1624.92
craft_goods,2024-08-22,1631.68
craft_goods,2024-08-23,1626.95
craft_goods,2024-08-24,1636.51
craft_goods,2024-08-25,1642.1
craft_goods,2024-08-26,1640.46
craft_goods,2024-08-27,1639.15
craft_goods,2024-08-28,1640.28
craft_goods,2024-08-29,1643.34
craft_goods,2024-08-30,1648.86
craft_goods,2024-08-31,1642.36
craft_goods,2024-09-01,1644.63
craft_goods,2024-09-02,1634.34
craft_goods,2024-09-03,1633.58
craft_goods,2024-09-04,1640.84
craft_goods,2024-09-05,1633.99
craft_goods,2024-09-06,1626.28
craft_goods,2024-09-07,1627.48
craft_goods,2024-09-08,1634.38
craft_goods,2024-09-09,1636.09
craft_goods,2024-09-10,1626.88
craft_goods,2024-09-11,1618.8
craft_goods,2024-09-12,1619.39
craft_goods,2024-09-13,1613.78
craft_goods,2024-09-14,1614.56
craft_goods,2024-09-15,1615.62
craft_goods,2024-09-16,1613.36
craft_goods,2024-09-17,1622.28
craft_goods,2024-09-18,1625.27
craft_goods,2024-09-19,1631.3
craft_goods,2024-09-20,1635.93
craft_goods,2024-09-21,1635.31
craft_goods,2024-09-22,1634.47
craft_goods,2024-09-23,1633.12
craft_goods,2024-09-24,1636.58
craft_goods,2024-09-25,1633.5
craft_goods,2024-09-26,1642.09
craft_goods,2024-09-27,1638.54
craft_goods,2024-09-28,1639.71
craft_goods,2024-09-29,1638.7
craft_goods,2024-09-30,1636.6
craft_goods,2024-10-01,1647.41
craft_goods,2024-10-02,1645.36
craft_goods,2024-10-03,1643.97
craft_goods,2024-10-04,1640.81
craft_goods,2024-10-05,1641.13
craft_goods,2024-10-06,1640.75
craft_goods,2024-10-07,1635.36
craft_goods,2024-10-08,1633.39
craft_goods,2024-10-09,1636.5
craft_goods,2024-10-10,1641.66
craft_goods,2024-10-11,1641.9
craft_goods,2024-10-12,1642.3
craft_goods,2024-10-13,1640.64
craft_goods,2024-10-14,1638.28
craft_goods,2024-10-15,1633.88
craft_goods,2024-10-16,1626.39
craft_goods,2024-10-17,1623.08
craft_goods,2024-10-18,1627.6
craft_goods,2024-10-19,1625.64
craft_goods,2024-10-20,1624.07
craft_goods,2024-10-21,1622.4
craft_goods,2024-10-22,1628.58
craft_goods,2024-10-23,1624.17
craft_goods,2024-10-24,1625.63
craft_goods,2024-10-25,1625.41
craft_goods,2024-10-26,1625.86
craft_goods,2024-10-27,1627.16
craft_goods,2024-10-28,1627.56
craft_goods,2024-10-29,1631.55
craft_goods,2024-10-30,1631.52
craft_goods,2024-10-31,1640.19
craft_goods,2024-11-01,1640.53
craft_goods,2024-11-02,1632.28
craft_goods,2024-11-03,1635.52
craft_goods,2024-11-04,1637.56
craft_goods,2024-11-05,1637.84
craft_goods,2024-11-06,1636.68
craft_goods,2024-11-07,1626.44
craft_goods,2024-11-08,1617.08
craft_goods,2024-11-09,1625.21
craft_goods,2024-11-10,1622.47
craft_goods,2024-11-11,1627.29
craft_goods,2024-11-12,1619.6
craft_goods,2024-11-13,1614.63
craft_goods,2024-11-14,1618.04
craft_goods,2024-11-15,1617.65
craft_goods,2024-11-16,1620.38
craft_goods,2024-11-17,1620.42
craft_goods,2024-11-18,1619.53
craft_goods,2024-11-19,1616.34
craft_goods,2024-11-20,1610.67
craft_goods,2024-11-21,1617.58
craft_goods,2024-11-22,1625.32
craft_goods,2024-11-23,1620.37
craft_goods,2024-11-24,1615.13
craft_goods,2024-11-25,1613.56
craft_goods,2024-11-26,1615.32
craft_goods,2024-11-27,1614.55
craft_goods,2024-11-28,1617.08
craft_goods,2024-11-29,1616.96
craft_goods,2024-11-30,1616.52
craft_goods,2024-12-01,1628.37
craft_goods,2024-12-02,1625.93
craft_goods,2024-12-03,1634.06
craft_goods,2024-12-04,1641.28
craft_goods,2024-12-05,1643.88
craft_goods,2024-12-06,1634.52
craft_goods,2024-12-07,1634.79
craft_goods,2024-12-08,1632.38
craft_goods,2024-12-09,1632.59
craft_goods,2024-12-10,1627.51
craft_goods,2024-12-11,1631.32
craft_goods,2024-12-12,1636.26
craft_goods,2024-12-13,1642.13
craft_goods,2024-12-14,1640.37
craft_goods,2024-12-15,1635.27
craft_goods,2024-12-16,1637.12
craft_goods,2024-12-17,1645.88
craft_goods,2024-12-18,1646.34
craft_goods,2024-12-19,1648.69
craft_goods,2024-12-20,1647.64
craft_goods,2024-12-21,1645.27
craft_goods,2024-12-22,1648.64
craft_goods,2024-12-23,1648.23
craft_goods,2024-12-24,1650.34
craft_goods,2024-12-25,1652.97
craft_goods,2024-12-26,1654.81
craft_goods,2024-12-27,1657.7
craft_goods,2024-12-28,1653.58
craft_goods,2024-12-29,1649.16
craft_goods,2024-12-30,1649.07
craft_goods,2024-12-31,1649.09
craft_goods,2025-01-01,1646.63
craft_goods,2025-01-02,1647.93
craft_goods,2025-01-03,1652.54
craft_goods,2025-01-04,1658.56
craft_goods,2025-01-05,1665.72
craft_goods,2025-01-06,1659.27
craft_goods,2025-01-07,1653.61
craft_goods,2025-01-08,1652.29
craft_goods,2025-01-09,1652.8
craft_goods,2025-01-10,1651.74
craft_goods,2025-01-11,1649.12
craft_goods,2025-01-12,1647.73
craft_goods,2025-01-13,1650.23
craft_goods,2025-01-14,1643.78
craft_goods,2025-01-15,1655.49
craft_goods,2025-01-16,1655.71
craft_goods,2025-01-17,1661.06
craft_goods,2025-01-18,1658.28
craft_goods,2025-01-19,1661.26
craft_goods,2025-01-20,1661.88
craft_goods,2025-01-21,1666.27
craft_goods,2025-01-22,1665.39
craft_goods,2025-01-23,1673.28
craft_goods,2025-01-24,1665.92
craft_goods,2025-01-25,1670.79
craft_goods,2025-01-26,1671.5
craft_goods,2025-01-27,1666.52
craft_goods,2025-01-28,1676.43
craft_goods,2025-01-29,1685.87
craft_goods,2025-01-30,1675.53
craft_goods,2025-01-31,1676.54
craft_goods,2025-02-01,1680.21
craft_goods,2025-02-02,1682.55
craft_goods,2025-02-03,1690.34
craft_goods,2025-02-04,1697.1
craft_goods,2025-02-05,1698.57
craft_goods,2025-02-06,1710.33
craft_goods,2025-02-07,1715.27
craft_goods,2025-02-08,1713.58
craft_goods,2025-02-09,1710.86
craft_goods,2025-02-10,1717.38
craft_goods,2025-02-11,1713.42
craft_goods,2025-02-12,1711.43
craft_goods,2025-02-13,1710.32
craft_goods,2025-02-14,1712.27
craft_goods,2025-02-15,1711.39
craft_goods,2025-02-16,1704.76
craft_goods,2025-02-17,1710.84
craft_goods,2025-02-18,1708.88
craft_goods,2025-02-19,1719.39
craft_goods,2025-02-20,1721.08
craft_goods,2025-02-21,1727.76
craft_goods,2025-02-22,1731.15
craft_goods,2025-02-23,1738.12
craft_goods,2025-02-24,1741.21
craft_goods,2025-02-25,1742.56
craft_goods,2025-02-26,1748.41
craft_goods,2025-02-27,1761.62
craft_goods,2025-02-28,1760.32
craft_goods,2025-03-01,1764.65
craft_goods,2025-03-02,1764.74
craft_goods,2025-03-03,1767.55
craft_goods,2025-03-04,1767.9
craft_goods,2025-03-05,1756.61
craft_goods,2025-03-06,1755.68
craft_goods,2025-03-07,1761.08
craft_goods,2025-03-08,1757.16
craft_goods,2025-03-09,1762.14
craft_goods,2025-03-10,1763.24
craft_goods,2025-03-11,1762.35
craft_goods,2025-03-12,1767.27
craft_goods,2025-03-13,1771.01
craft_goods,2025-03-14,1773.37
craft_goods,2025-03-15,1778.9
craft_goods,2025-03-16,1780.11
craft_goods,2025-03-17,1771.48
craft_goods,2025-03-18,1769.59
craft_goods,2025-03-19,1760.16
craft_goods,2025-03-20,1763.76
craft_goods,2025-03-21,1768.63
craft_goods,2025-03-22,1773.76
craft_goods,2025-03-23,1776.49
craft_goods,2025-03-24,1781.78
craft_goods,2025-03-25,1773.5
craft_goods,2025-03-26,1773.05
craft_goods,2025-03-27,1765.66
craft_goods,2025-03-28,1763.89
craft_goods,2025-03-29,1772.59
craft_goods,2025-03-30,1778.53
craft_goods,2025-03-31,1782.19
craft_goods,2025-04-01,1781.35
craft_goods,2025-04-02,1776.17
craft_goods,2025-04-03,1777.29
craft_goods,2025-04-04,1783.35
craft_goods,2025-04-05,1785.67
craft_goods,2025-04-06,1777.32
craft_goods,2025-04-07,1778.0
craft_goods,2025-04-08,1767.95
craft_goods,2025-04-09,1772.34
craft_goods,2025-04-10,1768.79
craft_goods,2025-04-11,1762.43
craft_goods,2025-04-12,1766.88
craft_goods,2025-04-13,1769.98
craft_goods,2025-04-14,1771.33
craft_goods,2025-04-15,1783.14
craft_goods,2025-04-16,1786.67
craft_goods,2025-04-17,1783.34
craft_goods,2025-04-18,1786.25
craft_goods,2025-04-19,1784.84
craft_goods,2025-04-20,1791.76
craft_goods,2025-04-21,1793.4
craft_goods,2025-04-22,1795.57
craft_goods,2025-04-23,1787.94
craft_goods,2025-04-24,1788.39
craft_goods,2025-04-25,1788.22
craft_goods,2025-04-26,1782.85
craft_goods,2025-04-27,1781.8
craft_goods,2025-04-28,1784.25
craft_goods,2025-04-29,1784.35
craft_goods,2025-04-30,1776.93
craft_goods,2025-05-01,1775.6
craft_goods,2025-05-02,1773.24
craft_goods,2025-05-03,1774.39
craft_goods,2025-05-04,1774.97
craft_goods,2025-05-05,1772.9
craft_goods,2025-05-06,1770.63
craft_goods,2025-05-07,1771.11
craft_goods,2025-05-08,1776.36
craft_goods,2025-05-09,1777.97
craft_goods,2025-05-10,1785.7
craft_goods,2025-05-11,1791.91
craft_goods,2025-05-12,1800.1
craft_goods,2025-05-13,1807.63
craft_goods,2025-05-14,1816.25
craft_goods,2025-05-15,1810.11
craft_goods,2025-05-16,1813.75
craft_goods,2025-05-17,1820.52
craft_goods,2025-05-18,1828.31
craft_goods,2025-05-19,1824.21
craft_goods,2025-05-20,1827.94
craft_goods,2025-05-21,1828.48
craft_goods,2025-05-22,1838.77
craft_goods,2025-05-23,1831.26
craft_goods,2025-05-24,1827.17
craft_goods,2025-05-25,1817.4
craft_goods,2025-05-26,1818.31
craft_goods,2025-05-27,1830.83
craft_goods,2025-05-28,1830.72
craft_goods,2025-05-29,1831.4
craft_goods,2025-05-30,1834.56
craft_goods,2025-05-31,1834.04
craft_goods,2025-06-01,1836.19
craft_goods,2025-06-02,1838.48
craft_goods,2025-06-03,1833.95
craft_goods,2025-06-04,1833.56
craft_goods,2025-06-05,1837.77
craft_goods,2025-06-06,1843.03
craft_goods,2025-06-07,1850.35
craft_goods,2025-06-08,1852.35
craft_goods,2025-06-09,1854.45
craft_goods,2025-06-10,1858.76
craft_goods,2025-06-11,1855.58
craft_goods,2025-06-12,1852.17
craft_goods,2025-06-13,1851.61
craft_goods,2025-06-14,1844.67
craft_goods,2025-06-15,1847.05
craft_goods,2025-06-16,1853.0
craft_goods,2025-06-17,1849.19
craft_goods,2025-06-18,1851.73
craft_goods,2025-06-19,1848.37
craft_goods,2025-06-20,1842.87
craft_goods,2025-06-21,1854.4
craft_goods,2025-06-22,1848.96
craft_goods,2025-06-23,1842.01
craft_goods,2025-06-24,1843.33
craft_goods,2025-06-25,1844.94
craft_goods,2025-06-26,1848.77
craft_goods,2025-06-27,1860.03
craft_goods,2025-06-28,1855.83
craft_goods,2025-06-29,1852.74
craft_goods,2025-06-30,1861.83
craft_goods,2025-07-01,1867.22
craft_goods,2025-07-02,1871.84
craft_goods,2025-07-03,1868.66
craft_goods,2025-07-04,1875.11
craft_goods,2025-07-05,1879.77
craft_goods,2025-07-06,1880.97
craft_goods,2025-07-07,1877.8
craft_goods,2025-07-08,1878.53
craft_goods,2025-07-09,1887.98
craft_goods,2025-07-10,1881.92
craft_goods,2025-07-11,1877.55
craft_goods,2025-07-12,1874.14
craft_goods,2025-07-13,1871.97
craft_goods,2025-07-14,1872.01
craft_goods,2025-07-15,1877.53
craft_goods,2025-07-16,1880.26
craft_goods,2025-07-17,1880.74
craft_goods,2025-07-18,1882.43
craft_goods,2025-07-19,1886.09
craft_goods,2025-07-20,1876.73
craft_goods,2025-07-21,1882.91
craft_goods,2025-07-22,1878.38
craft_goods,2025-07-23,1876.01
craft_goods,2025-07-24,1878.06
craft_goods,2025-07-25,1877.77
craft_goods,2025-07-26,1880.64
craft_goods,2025-07-27,1881.58
craft_goods,2025-07-28,1880.07
craft_goods,2025-07-29,1888.85
craft_goods,2025-07-30,1893.0
craft_goods,2025-07-31,1894.85
craft_goods,2025-08-01,1898.92
craft_goods,2025-08-02,1895.04
craft_goods,2025-08-03,1907.58
craft_goods,2025-08-04,1901.5
craft_goods,2025-08-05,1902.27
craft_goods,2025-08-06,1900.77
craft_goods,2025-08-07,1899.06
craft_goods,2025-08-08,1896.6
craft_goods,2025-08-09,1892.35
craft_goods,2025-08-10,1899.24
craft_goods,2025-08-11,1892.52
craft_goods,2025-08-12,1898.25
craft_goods,2025-08-13,1902.08
craft_goods,2025-08-14,1900.04
