enterprise_id,date,kind,amount,category,channel
46,2025-12-10,income,33514,sales,cash
46,2025-12-10,expense,1172,inputs,cash
46,2025-12-11,income,346,sales,upi
46,2025-12-11,expense,1255,inputs,cash
46,2025-12-12,income,250,sales,cash
46,2025-12-12,expense,1101,inputs,cash
46,2025-12-13,income,221,sales,upi
46,2025-12-13,expense,1125,inputs,cash
46,2025-12-14,income,301,sales,cash
46,2025-12-14,expense,1208,inputs,cash
46,2025-12-15,income,288,sales,cash
46,2025-12-15,expense,1351,inputs,cash
46,2025-12-15,savings_deposit,2209,group_savings,cash
46,2025-12-16,income,284,sales,cash
46,2025-12-16,expense,1202,inputs,cash
46,2025-12-17,income,366,sales,cash
46,2025-12-17,expense,1259,inputs,cash
46,2025-12-18,income,322,sales,cash
46,2025-12-18,expense,1293,inputs,cash
46,2025-12-19,income,315,sales,cash
46,2025-12-19,expense,1211,inputs,cash
46,2025-12-20,income,240,sales,upi
46,2025-12-20,expense,1291,inputs,cash
46,2025-12-21,income,253,sales,upi
46,2025-12-21,expense,1089,inputs,cash
46,2025-12-22,income,262,sales,cash
46,2025-12-22,expense,1251,inputs,cash
46,2025-12-22,savings_deposit,2124,group_savings,cash
46,2025-12-23,income,254,sales,upi
46,2025-12-23,expense,1122,inputs,cash
46,2025-12-24,income,298,sales,upi
46,2025-12-24,expense,1204,inputs,cash
46,2025-12-25,income,309,sales,upi
46,2025-12-25,expense,1144,inputs,cash
46,2025-12-26,income,311,sales,cash
46,2025-12-26,expense,1171,inputs,cash
46,2025-12-27,income,34571,sales,upi
46,2025-12-27,expense,1140,inputs,cash
46,2025-12-28,income,334,sales,cash
46,2025-12-28,expense,1331,inputs,cash
46,2025-12-29,income,304,sales,upi
46,2025-12-29,expense,1093,inputs,cash
46,2025-12-30,income,229,sales,cash
46,2025-12-30,expense,1216,inputs,cash
46,2025-12-31,income,234,sales,upi
46,2025-12-31,expense,1322,inputs,cash
46,2026-01-01,income,197,sales,cash
46,2026-01-01,expense,1311,inputs,cash
46,2026-01-02,income,232,sales,upi
46,2026-01-02,expense,1174,inputs,cash
46,2026-01-03,income,225,sales,cash
46,2026-01-03,expense,1255,inputs,cash
46,2026-01-04,income,250,sales,cash
46,2026-01-04,expense,1146,inputs,cash
46,2026-01-05,income,277,sales,upi
46,2026-01-05,expense,1107,inputs,cash
46,2026-01-05,savings_deposit,2203,group_savings,cash
46,2026-01-05,loan_repayment,4800,emi,bank
46,2026-01-06,income,256,sales,upi
46,2026-01-06,expense,1227,inputs,cash
46,2026-01-07,income,30757,sales,upi
46,2026-01-07,expense,1312,inputs,cash
46,2026-01-08,income,183,sales,cash
46,2026-01-08,expense,1231,inputs,cash
46,2026-01-09,income,240,sales,upi
46,2026-01-09,expense,1236,inputs,cash
46,2026-01-10,income,291,sales,upi
46,2026-01-10,expense,1243,inputs,cash
46,2026-01-11,income,197,sales,cash
46,2026-01-11,expense,1144,inputs,cash
46,2026-01-12,income,203,sales,cash
46,2026-01-12,expense,1254,inputs,cash
46,2026-01-12,savings_deposit,1973,group_savings,cash
46,2026-01-13,income,192,sales,cash
46,2026-01-13,expense,1269,inputs,cash
46,2026-01-14,income,271,sales,upi
46,2026-01-14,expense,1279,inputs,cash
46,2026-01-15,income,27640,sales,cash
46,2026-01-15,expense,1232,inputs,cash
46,2026-01-16,income,205,sales,upi
46,2026-01-16,expense,1362,inputs,cash
46,2026-01-17,income,211,sales,upi
46,2026-01-17,expense,1222,inputs,cash
46,2026-01-18,income,274,sales,upi
46,2026-01-18,expense,1182,inputs,cash
46,2026-01-19,income,168,sales,cash
46,2026-01-19,expense,1148,inputs,cash
46,2026-01-20,income,244,sales,cash
46,2026-01-20,expense,1202,inputs,cash
46,2026-01-21,income,228,sales,upi
46,2026-01-21,expense,1216,inputs,cash
46,2026-01-22,income,237,sales,upi
46,2026-01-22,expense,1154,inputs,cash
46,2026-01-23,income,209,sales,upi
46,2026-01-23,expense,1204,inputs,cash
46,2026-01-24,income,221,sales,upi
46,2026-01-24,expense,1255,inputs,cash
46,2026-01-25,income,180,sales,cash
46,2026-01-25,expense,1339,inputs,cash
46,2026-01-26,income,258,sales,upi
46,2026-01-26,expense,1205,inputs,cash
46,2026-01-26,savings_deposit,1570,group_savings,cash
46,2026-01-27,income,285,sales,cash
46,2026-01-27,expense,1110,inputs,cash
46,2026-01-28,income,226,sales,cash
46,2026-01-28,expense,1345,inputs,cash
46,2026-01-29,income,245,sales,cash
46,2026-01-29,expense,1370,inputs,cash
46,2026-01-30,income,186,sales,upi
46,2026-01-30,expense,1141,inputs,cash
46,2026-01-31,income,224,sales,upi
46,2026-01-31,expense,1270,inputs,cash
46,2026-02-01,income,262,sales,cash
46,2026-02-01,expense,1236,inputs,cash
46,2026-02-02,income,27513,sales,upi
46,2026-02-02,expense,1166,inputs,cash
46,2026-02-02,savings_deposit,2600,group_savings,cash
46,2026-02-03,income,270,sales,cash
46,2026-02-03,expense,1287,inputs,cash
46,2026-02-04,income,256,sales,upi
46,2026-02-04,expense,1189,inputs,cash
46,2026-02-05,income,272,sales,upi
46,2026-02-05,expense,1375,inputs,cash
46,2026-02-05,loan_repayment,4800,emi,bank
46,2026-02-06,income,252,sales,cash
46,2026-02-06,expense,1207,inputs,cash
46,2026-02-07,income,213,sales,cash
46,2026-02-07,expense,1237,inputs,cash
46,2026-02-08,income,280,sales,upi
46,2026-02-08,expense,1105,inputs,cash
46,2026-02-09,income,217,sales,cash
46,2026-02-09,expense,1122,inputs,cash
46,2026-02-09,savings_deposit,2563,group_savings,cash
46,2026-02-10,income,209,sales,upi
46,2026-02-10,expense,1202,inputs,cash
46,2026-02-11,income,228,sales,upi
46,2026-02-11,expense,1131,inputs,cash
46,2026-02-12,income,262,sales,cash
46,2026-02-12,expense,1223,inputs,cash
46,2026-02-13,income,29473,sales,upi
46,2026-02-13,expense,1221,inputs,cash
46,2026-02-14,income,235,sales,upi
46,2026-02-14,expense,1332,inputs,cash
46,2026-02-15,income,243,sales,upi
46,2026-02-15,expense,1224,inputs,cash
46,2026-02-16,income,222,sales,cash
46,2026-02-16,expense,1218,inputs,cash
46,2026-02-16,savings_deposit,1308,group_savings,cash
46,2026-02-17,income,244,sales,cash
46,2026-02-17,expense,1307,inputs,cash
46,2026-02-18,income,285,sales,cash
46,2026-02-18,expense,1162,inputs,cash
46,2026-02-19,income,234,sales,upi
46,2026-02-19,expense,1211,inputs,cash
46,2026-02-20,income,248,sales,cash
46,2026-02-20,expense,1348,inputs,cash
46,2026-02-21,income,225,sales,upi
46,2026-02-21,expense,1281,inputs,cash
46,2026-02-22,income,220,sales,upi
46,2026-02-22,expense,1193,inputs,cash
46,2026-02-23,income,211,sales,cash
46,2026-02-23,expense,1282,inputs,cash
46,2026-02-24,income,233,sales,upi
46,2026-02-24,expense,1160,inputs,cash
46,2026-02-25,income,282,sales,upi
46,2026-02-25,expense,1162,inputs,cash
46,2026-02-26,income,226,sales,upi
46,2026-02-26,expense,1204,inputs,cash
46,2026-02-27,income,233,sales,upi
46,2026-02-27,expense,1205,inputs,cash
46,2026-02-28,income,245,sales,upi
46,2026-02-28,expense,1276,inputs,cash
46,2026-03-01,income,286,sales,cash
46,2026-03-01,expense,1237,inputs,cash
46,2026-03-02,income,257,sales,upi
46,2026-03-02,expense,1350,inputs,cash
46,2026-03-02,savings_deposit,2612,group_savings,cash
46,2026-03-03,income,337,sales,cash
46,2026-03-03,expense,1324,inputs,cash
46,2026-03-04,income,330,sales,cash
46,2026-03-04,expense,1346,inputs,cash
46,2026-03-05,income,30940,sales,upi
46,2026-03-05,expense,1261,inputs,cash
46,2026-03-05,loan_repayment,4800,emi,bank
46,2026-03-06,income,345,sales,cash
46,2026-03-06,expense,1319,inputs,cash
46,2026-03-07,income,270,sales,cash
46,2026-03-07,expense,1262,inputs,cash
46,2026-03-08,income,223,sales,cash
46,2026-03-08,expense,1338,inputs,cash
46,2026-03-09,income,200,sales,cash
46,2026-03-09,expense,1188,inputs,cash
46,2026-03-10,income,304,sales,cash
46,2026-03-10,expense,1278,inputs,cash
46,2026-03-11,income,309,sales,upi
46,2026-03-11,expense,1313,inputs,cash
46,2026-03-12,income,289,sales,cash
46,2026-03-12,expense,1240,inputs,cash
46,2026-03-13,income,260,sales,cash
46,2026-03-13,expense,1415,inputs,cash
46,2026-03-14,income,238,sales,cash
46,2026-03-14,expense,1201,inputs,cash
46,2026-03-15,income,34339,sales,cash
46,2026-03-15,expense,1168,inputs,cash
46,2026-03-16,income,324,sales,upi
46,2026-03-16,expense,1255,inputs,cash
46,2026-03-16,savings_deposit,2090,group_savings,cash
46,2026-03-17,income,297,sales,upi
46,2026-03-17,expense,1217,inputs,cash
46,2026-03-18,income,369,sales,cash
46,2026-03-18,expense,1310,inputs,cash
46,2026-03-19,income,268,sales,cash
46,2026-03-19,expense,1189,inputs,cash
46,2026-03-20,income,266,sales,cash
46,2026-03-20,expense,1209,inputs,cash
46,2026-03-21,income,244,sales,cash
46,2026-03-21,expense,1294,inputs,cash
46,2026-03-22,income,300,sales,cash
46,2026-03-22,expense,1238,inputs,cash
46,2026-03-23,income,326,sales,upi
46,2026-03-23,expense,1380,inputs,cash
46,2026-03-24,income,333,sales,cash
46,2026-03-24,expense,1260,inputs,cash
46,2026-03-25,income,254,sales,upi
46,2026-03-25,expense,1222,inputs,cash
46,2026-03-26,income,340,sales,cash
46,2026-03-26,expense,1361,inputs,cash
46,2026-03-27,income,268,sales,upi
46,2026-03-27,expense,1226,inputs,cash
46,2026-03-28,income,300,sales,upi
46,2026-03-28,expense,1250,inputs,cash
46,2026-03-29,income,297,sales,upi
46,2026-03-29,expense,1166,inputs,cash
46,2026-03-30,income,254,sales,cash
46,2026-03-30,expense,1191,inputs,cash
46,2026-03-30,savings_deposit,1781,group_savings,cash
46,2026-03-31,income,238,sales,upi
46,2026-03-31,expense,1361,inputs,cash
46,2026-04-01,income,275,sales,cash
46,2026-04-01,expense,1265,inputs,cash
46,2026-04-02,income,271,sales,cash
46,2026-04-02,expense,1314,inputs,cash
46,2026-04-03,income,245,sales,upi
46,2026-04-03,expense,1138,inputs,cash
46,2026-04-04,income,32921,sales,upi
46,2026-04-04,expense,1272,inputs,cash
46,2026-04-05,income,329,sales,cash
46,2026-04-05,expense,1323,inputs,cash
46,2026-04-05,loan_repayment,4800,emi,bank
46,2026-04-06,income,329,sales,upi
46,2026-04-06,expense,1156,inputs,cash
46,2026-04-06,savings_deposit,1966,group_savings,cash
46,2026-04-07,income,279,sales,cash
46,2026-04-07,expense,1207,inputs,cash
46,2026-04-08,income,281,sales,upi
46,2026-04-08,expense,1227,inputs,cash
46,2026-04-09,income,274,sales,cash
46,2026-04-09,expense,1323,inputs,cash
46,2026-04-10,income,293,sales,cash
46,2026-04-10,expense,1134,inputs,cash
46,2026-04-11,income,292,sales,upi
46,2026-04-11,expense,1395,inputs,cash
46,2026-04-12,income,318,sales,upi
46,2026-04-12,expense,1415,inputs,cash
46,2026-04-13,income,328,sales,upi
46,2026-04-13,expense,1234,inputs,cash
46,2026-04-13,savings_deposit,2725,group_savings,cash
46,2026-04-14,income,34347,sales,upi
46,2026-04-14,expense,1237,inputs,cash
46,2026-04-15,income,351,sales,upi
46,2026-04-15,expense,1133,inputs,cash
46,2026-04-16,income,300,sales,upi
46,2026-04-16,expense,1193,inputs,cash
46,2026-04-17,income,247,sales,cash
46,2026-04-17,expense,1171,inputs,cash
46,2026-04-18,income,274,sales,upi
46,2026-04-18,expense,1284,inputs,cash
46,2026-04-19,income,245,sales,upi
46,2026-04-19,expense,1206,inputs,cash
46,2026-04-20,income,242,sales,upi
46,2026-04-20,expense,1383,inputs,cash
46,2026-04-20,savings_deposit,2377,group_savings,cash
46,2026-04-21,income,313,sales,upi
46,2026-04-21,expense,1152,inputs,cash
46,2026-04-22,income,273,sales,cash
46,2026-04-22,expense,1343,inputs,cash
46,2026-04-23,income,298,sales,upi
46,2026-04-23,expense,1234,inputs,cash
46,2026-04-24,income,265,sales,cash
46,2026-04-24,expense,1443,inputs,cash
46,2026-04-25,income,274,sales,upi
46,2026-04-25,expense,1330,inputs,cash
46,2026-04-26,income,316,sales,cash
46,2026-04-26,expense,1245,inputs,cash
46,2026-04-27,income,280,sales,cash
46,2026-04-27,expense,1385,inputs,cash
46,2026-04-27,savings_deposit,2083,group_savings,cash
46,2026-04-28,income,296,sales,upi
46,2026-04-28,expense,1299,inputs,cash
46,2026-04-29,income,285,sales,cash
46,2026-04-29,expense,1253,inputs,cash
46,2026-04-30,income,299,sales,upi
46,2026-04-30,expense,1334,inputs,cash
46,2026-05-01,income,33680,sales,upi
46,2026-05-01,expense,1235,inputs,cash
46,2026-05-02,income,339,sales,upi
46,2026-05-02,expense,1187,inputs,cash
46,2026-05-03,income,259,sales,cash
46,2026-05-03,expense,1276,inputs,cash
46,2026-05-04,income,316,sales,cash
46,2026-05-04,expense,1143,inputs,cash
46,2026-05-04,savings_deposit,2397,group_savings,cash
46,2026-05-05,income,286,sales,cash
46,2026-05-05,expense,1225,inputs,cash
46,2026-05-05,loan_repayment,4800,emi,bank
46,2026-05-06,income,279,sales,upi
46,2026-05-06,expense,1194,inputs,cash
46,2026-05-07,income,270,sales,upi
46,2026-05-07,expense,1252,inputs,cash
46,2026-05-08,income,302,sales,upi
46,2026-05-08,expense,1278,inputs,cash
46,2026-05-09,income,354,sales,upi
46,2026-05-09,expense,1259,inputs,cash
46,2026-05-10,income,318,sales,upi
46,2026-05-10,expense,1247,inputs,cash
46,2026-05-11,income,329,sales,upi
46,2026-05-11,expense,1377,inputs,cash
46,2026-05-11,savings_deposit,1969,group_savings,cash
46,2026-05-12,income,233,sales,cash
46,2026-05-12,expense,1284,inputs,cash
46,2026-05-13,income,35537,sales,upi
46,2026-05-13,expense,1270,inputs,cash
46,2026-05-14,income,345,sales,cash
46,2026-05-14,expense,1252,inputs,cash
46,2026-05-15,income,337,sales,cash
46,2026-05-15,expense,1235,inputs,cash
46,2026-05-16,income,334,sales,cash
46,2026-05-16,expense,1222,inputs,cash
46,2026-05-17,income,301,sales,upi
46,2026-05-17,expense,1079,inputs,cash
46,2026-05-18,income,347,sales,upi
46,2026-05-18,expense,1289,inputs,cash
46,2026-05-18,savings_deposit,1409,group_savings,cash
46,2026-05-19,income,256,sales,cash
46,2026-05-19,expense,1266,inputs,cash
46,2026-05-20,income,301,sales,upi
46,2026-05-20,expense,1056,inputs,cash
46,2026-05-21,income,312,sales,cash
46,2026-05-21,expense,1276,inputs,cash
46,2026-05-22,income,347,sales,cash
46,2026-05-22,expense,1136,inputs,cash
46,2026-05-23,income,398,sales,upi
46,2026-05-23,expense,1247,inputs,cash
46,2026-05-24,income,264,sales,upi
46,2026-05-24,expense,1222,inputs,cash
46,2026-05-25,income,272,sales,cash
46,2026-05-25,expense,1257,inputs,cash
46,2026-05-26,income,348,sales,upi
46,2026-05-26,expense,1231,inputs,cash
46,2026-05-27,income,281,sales,upi
46,2026-05-27,expense,1198,inputs,cash
46,2026-05-28,income,313,sales,cash
46,2026-05-28,expense,1276,inputs,cash
46,2026-05-29,income,268,sales,upi
46,2026-05-29,expense,1349,inputs,cash
46,2026-05-30,income,339,sales,cash
46,2026-05-30,expense,1214,inputs,cash
46,2026-05-31,income,282,sales,upi
46,2026-05-31,expense,1249,inputs,cash
46,2026-06-01,income,256,sales,cash
46,2026-06-01,expense,1166,inputs,cash
46,2026-06-02,income,35945,sales,upi
46,2026-06-02,expense,1274,inputs,cash
46,2026-06-03,income,257,sales,cash
46,2026-06-03,expense,1285,inputs,cash
46,2026-06-04,income,229,sales,upi
46,2026-06-04,expense,1331,inputs,cash
46,2026-06-05,income,228,sales,upi
46,2026-06-05,expense,1267,inputs,cash
46,2026-06-05,loan_repayment,4800,emi,bank
46,2026-06-06,income,296,sales,upi
46,2026-06-06,expense,1227,inputs,cash
46,2026-06-07,income,273,sales,cash
46,2026-06-07,expense,1226,inputs,cash
46,2026-06-08,income,263,sales,upi
46,2026-06-08,expense,1376,inputs,cash
46,2026-06-09,income,246,sales,cash
46,2026-06-09,expense,1130,inputs,cash
46,2026-06-10,income,219,sales,cash
46,2026-06-10,expense,1172,inputs,cash
46,2026-06-11,income,203,sales,cash
46,2026-06-11,expense,1366,inputs,cash
46,2026-06-12,income,264,sales,upi
46,2026-06-12,expense,1225,inputs,cash
46,2026-06-13,income,246,sales,upi
46,2026-06-13,expense,1125,inputs,cash
46,2026-06-14,income,194,sales,upi
46,2026-06-14,expense,1229,inputs,cash
46,2026-06-15,income,200,sales,cash
46,2026-06-15,expense,1298,inputs,cash
46,2026-06-16,income,231,sales,upi
46,2026-06-16,expense,1454,inputs,cash
46,2026-06-17,income,295,sales,cash
46,2026-06-17,expense,1201,inputs,cash
46,2026-06-18,income,273,sales,upi
46,2026-06-18,expense,1158,inputs,cash
46,2026-06-19,income,233,sales,cash
46,2026-06-19,expense,1220,inputs,cash
46,2026-06-20,income,238,sales,cash
46,2026-06-20,expense,1234,inputs,cash
46,2026-06-21,income,248,sales,upi
46,2026-06-21,expense,1517,inputs,cash
46,2026-06-22,income,28528,sales,cash
46,2026-06-22,expense,1212,inputs,cash
46,2026-06-22,savings_deposit,2452,group_savings,cash
46,2026-06-23,income,299,sales,cash
46,2026-06-23,expense,1174,inputs,cash
46,2026-06-24,income,326,sales,upi
46,2026-06-24,expense,1272,inputs,cash
46,2026-06-25,income,168,sales,upi
46,2026-06-25,expense,1255,inputs,cash
46,2026-06-26,income,280,sales,upi
46,2026-06-26,expense,1227,inputs,cash
46,2026-06-27,income,268,sales,cash
46,2026-06-27,expense,1310,inputs,cash
46,2026-06-28,income,281,sales,cash
46,2026-06-28,expense,1160,inputs,cash
46,2026-06-29,income,243,sales,cash
46,2026-06-29,expense,1304,inputs,cash
46,2026-06-30,income,269,sales,cash
46,2026-06-30,expense,1219,inputs,cash
46,2026-07-01,income,240,sales,cash
46,2026-07-01,expense,1207,inputs,cash
46,2026-07-02,income,309,sales,upi
46,2026-07-02,expense,1317,inputs,cash
46,2026-07-03,income,274,sales,upi
46,2026-07-03,expense,1324,inputs,cash
46,2026-07-04,income,309,sales,upi
46,2026-07-04,expense,1255,inputs,cash
46,2026-07-05,income,248,sales,cash
46,2026-07-05,expense,1423,inputs,cash
46,2026-07-05,loan_repayment,4800,emi,bank
46,2026-07-06,income,250,sales,cash
46,2026-07-06,expense,1326,inputs,cash
46,2026-07-06,savings_deposit,1347,group_savings,cash
46,2026-07-07,income,271,sales,upi
46,2026-07-07,expense,1218,inputs,cash
46,2026-07-08,income,284,sales,upi
46,2026-07-08,expense,1213,inputs,cash
46,2026-07-09,income,203,sales,upi
46,2026-07-09,expense,1366,inputs,cash
46,2026-07-10,income,30698,sales,upi
46,2026-07-10,expense,1372,inputs,cash
46,2026-07-11,income,266,sales,upi
46,2026-07-11,expense,1363,inputs,cash
46,2026-07-12,income,251,sales,cash
46,2026-07-12,expense,1245,inputs,cash
46,2026-07-13,income,211,sales,upi
46,2026-07-13,expense,1306,inputs,cash
46,2026-07-13,savings_deposit,1955,group_savings,cash
46,2026-07-14,income,305,sales,upi
46,2026-07-14,expense,1216,inputs,cash
46,2026-07-15,income,375,sales,upi
46,2026-07-15,expense,1381,inputs,cash
47,2024-01-01,income,83,sales,cash
47,2024-01-01,expense,554,inputs,cash
47,2024-01-01,savings_deposit,678,group_savings,cash
47,2024-01-02,income,67,sales,cash
47,2024-01-02,expense,564,inputs,cash
47,2024-01-03,income,103,sales,cash
47,2024-01-03,expense,542,inputs,cash
47,2024-01-04,income,83,sales,cash
47,2024-01-04,expense,562,inputs,cash
47,2024-01-05,income,87,sales,cash
47,2024-01-05,expense,506,inputs,cash
47,2024-01-05,loan_repayment,3200,emi,bank
47,2024-01-06,income,73,sales,upi
47,2024-01-06,expense,570,inputs,cash
47,2024-01-07,income,78,sales,cash
47,2024-01-07,expense,570,inputs,cash
47,2024-01-08,income,83,sales,upi
47,2024-01-08,expense,575,inputs,cash
47,2024-01-08,savings_deposit,886,group_savings,cash
47,2024-01-09,income,97,sales,cash
47,2024-01-09,expense,550,inputs,cash
47,2024-01-10,income,7804,sales,cash
47,2024-01-10,expense,595,inputs,cash
47,2024-01-11,income,86,sales,cash
47,2024-01-11,expense,530,inputs,cash
47,2024-01-12,income,81,sales,upi
47,2024-01-12,expense,565,inputs,cash
47,2024-01-13,income,93,sales,upi
47,2024-01-13,expense,551,inputs,cash
47,2024-01-14,income,89,sales,upi
47,2024-01-14,expense,583,inputs,cash
47,2024-01-15,income,85,sales,upi
47,2024-01-15,expense,526,inputs,cash
47,2024-01-15,savings_deposit,1039,group_savings,cash
47,2024-01-16,income,72,sales,upi
47,2024-01-16,expense,505,inputs,cash
47,2024-01-17,income,87,sales,upi
47,2024-01-17,expense,544,inputs,cash
47,2024-01-18,income,10014,sales,upi
47,2024-01-18,expense,564,inputs,cash
47,2024-01-19,income,61,sales,upi
47,2024-01-19,expense,524,inputs,cash
47,2024-01-20,income,88,sales,cash
47,2024-01-20,expense,567,inputs,cash
47,2024-01-21,income,77,sales,cash
47,2024-01-21,expense,497,inputs,cash
47,2024-01-22,income,66,sales,upi
47,2024-01-22,expense,573,inputs,cash
47,2024-01-22,savings_deposit,879,group_savings,cash
47,2024-01-23,income,98,sales,upi
47,2024-01-23,expense,543,inputs,cash
47,2024-01-24,income,64,sales,upi
47,2024-01-24,expense,584,inputs,cash
47,2024-01-25,income,80,sales,cash
47,2024-01-25,expense,541,inputs,cash
47,2024-01-26,income,97,sales,upi
47,2024-01-26,expense,569,inputs,cash
47,2024-01-27,income,79,sales,cash
47,2024-01-27,expense,539,inputs,cash
47,2024-01-28,income,79,sales,cash
47,2024-01-28,expense,519,inputs,cash
47,2024-01-29,income,91,sales,upi
47,2024-01-29,expense,550,inputs,cash
47,2024-01-29,savings_deposit,1396,group_savings,cash
47,2024-01-30,income,74,sales,upi
47,2024-01-30,expense,523,inputs,cash
47,2024-01-31,income,97,sales,upi
47,2024-01-31,expense,563,inputs,cash
47,2024-02-01,income,86,sales,upi
47,2024-02-01,expense,514,inputs,cash
47,2024-02-02,income,98,sales,upi
47,2024-02-02,expense,559,inputs,cash
47,2024-02-03,income,10032,sales,cash
47,2024-02-03,expense,564,inputs,cash
47,2024-02-04,income,99,sales,upi
47,2024-02-04,expense,506,inputs,cash
47,2024-02-05,income,86,sales,upi
47,2024-02-05,expense,527,inputs,cash
47,2024-02-05,savings_deposit,817,group_savings,cash
47,2024-02-05,loan_repayment,3200,emi,bank
47,2024-02-06,income,85,sales,upi
47,2024-02-06,expense,547,inputs,cash
47,2024-02-07,income,84,sales,upi
47,2024-02-07,expense,467,inputs,cash
47,2024-02-08,income,102,sales,cash
47,2024-02-08,expense,549,inputs,cash
47,2024-02-09,income,66,sales,cash
47,2024-02-09,expense,584,inputs,cash
47,2024-02-10,income,77,sales,cash
47,2024-02-10,expense,604,inputs,cash
47,2024-02-11,income,113,sales,upi
47,2024-02-11,expense,573,inputs,cash
47,2024-02-12,income,86,sales,upi
47,2024-02-12,expense,519,inputs,cash
47,2024-02-12,savings_deposit,1157,group_savings,cash
47,2024-02-13,income,99,sales,upi
47,2024-02-13,expense,571,inputs,cash
47,2024-02-14,income,76,sales,upi
47,2024-02-14,expense,572,inputs,cash
47,2024-02-15,income,83,sales,upi
47,2024-02-15,expense,507,inputs,cash
47,2024-02-16,income,98,sales,upi
47,2024-02-16,expense,571,inputs,cash
47,2024-02-17,income,101,sales,upi
47,2024-02-17,expense,527,inputs,cash
47,2024-02-18,income,111,sales,upi
47,2024-02-18,expense,526,inputs,cash
47,2024-02-19,income,82,sales,cash
47,2024-02-19,expense,547,inputs,cash
47,2024-02-19,savings_deposit,585,group_savings,cash
47,2024-02-20,income,84,sales,upi
47,2024-02-20,expense,583,inputs,cash
47,2024-02-21,income,10733,sales,upi
47,2024-02-21,expense,521,inputs,cash
47,2024-02-22,income,103,sales,upi
47,2024-02-22,expense,521,inputs,cash
47,2024-02-23,income,86,sales,cash
47,2024-02-23,expense,551,inputs,cash
47,2024-02-24,income,96,sales,cash
47,2024-02-24,expense,579,inputs,cash
47,2024-02-25,income,85,sales,cash
47,2024-02-25,expense,567,inputs,cash
47,2024-02-26,income,105,sales,cash
47,2024-02-26,expense,545,inputs,cash
47,2024-02-26,savings_deposit,1158,group_savings,cash
47,2024-02-27,income,85,sales,cash
47,2024-02-27,expense,550,inputs,cash
47,2024-02-28,income,95,sales,cash
47,2024-02-28,expense,534,inputs,cash
47,2024-02-29,income,92,sales,upi
47,2024-02-29,expense,489,inputs,cash
47,2024-03-01,income,113,sales,cash
47,2024-03-01,expense,569,inputs,cash
47,2024-03-02,income,122,sales,cash
47,2024-03-02,expense,579,inputs,cash
47,2024-03-03,income,100,sales,upi
47,2024-03-03,expense,561,inputs,cash
47,2024-03-04,income,110,sales,upi
47,2024-03-04,expense,517,inputs,cash
47,2024-03-04,savings_deposit,855,group_savings,cash
47,2024-03-05,income,89,sales,cash
47,2024-03-05,expense,562,inputs,cash
47,2024-03-05,loan_repayment,3200,emi,bank
47,2024-03-06,income,119,sales,cash
47,2024-03-06,expense,533,inputs,cash
47,2024-03-07,income,110,sales,upi
47,2024-03-07,expense,508,inputs,cash
47,2024-03-08,income,86,sales,upi
47,2024-03-08,expense,584,inputs,cash
47,2024-03-09,income,100,sales,upi
47,2024-03-09,expense,548,inputs,cash
47,2024-03-10,income,106,sales,cash
47,2024-03-10,expense,547,inputs,cash
47,2024-03-11,income,12367,sales,upi
47,2024-03-11,expense,491,inputs,cash
47,2024-03-11,savings_deposit,1299,group_savings,cash
47,2024-03-12,income,89,sales,upi
47,2024-03-12,expense,594,inputs,cash
47,2024-03-13,income,79,sales,upi
47,2024-03-13,expense,497,inputs,cash
47,2024-03-14,income,125,sales,cash
47,2024-03-14,expense,563,inputs,cash
47,2024-03-15,income,122,sales,cash
47,2024-03-15,expense,555,inputs,cash
47,2024-03-16,income,106,sales,cash
47,2024-03-16,expense,551,inputs,cash
47,2024-03-17,income,126,sales,cash
47,2024-03-17,expense,571,inputs,cash
47,2024-03-18,income,113,sales,upi
47,2024-03-18,expense,529,inputs,cash
47,2024-03-18,savings_deposit,1084,group_savings,cash
47,2024-03-19,income,121,sales,cash
47,2024-03-19,expense,522,inputs,cash
47,2024-03-20,income,12649,sales,cash
47,2024-03-20,expense,561,inputs,cash
47,2024-03-21,income,98,sales,cash
47,2024-03-21,expense,499,inputs,cash
47,2024-03-22,income,100,sales,cash
47,2024-03-22,expense,551,inputs,cash
47,2024-03-23,income,119,sales,upi
47,2024-03-23,expense,559,inputs,cash
47,2024-03-24,income,114,sales,upi
47,2024-03-24,expense,564,inputs,cash
47,2024-03-25,income,85,sales,upi
47,2024-03-25,expense,512,inputs,cash
47,2024-03-25,savings_deposit,887,group_savings,cash
47,2024-03-26,income,80,sales,upi
47,2024-03-26,expense,561,inputs,cash
47,2024-03-27,income,97,sales,upi
47,2024-03-27,expense,514,inputs,cash
47,2024-03-28,income,114,sales,cash
47,2024-03-28,expense,524,inputs,cash
47,2024-03-29,income,106,sales,upi
47,2024-03-29,expense,596,inputs,cash
47,2024-03-30,income,117,sales,cash
47,2024-03-30,expense,576,inputs,cash
47,2024-03-31,income,113,sales,cash
47,2024-03-31,expense,588,inputs,cash
47,2024-04-01,income,108,sales,cash
47,2024-04-01,expense,491,inputs,cash
47,2024-04-01,savings_deposit,848,group_savings,cash
47,2024-04-02,income,12314,sales,cash
47,2024-04-02,expense,528,inputs,cash
47,2024-04-03,income,127,sales,upi
47,2024-04-03,expense,525,inputs,cash
47,2024-04-04,income,82,sales,upi
47,2024-04-04,expense,539,inputs,cash
47,2024-04-05,income,89,sales,cash
